time,ia,ib,ic,Tlevel,PClimit,action
0,18.454676966433354,15.461804219408666,18.437209229201297,1.0,2,A14
1,6.692931509476402,12.51341887727876,6.658092406562062,0.9617577276698764,4,A14
2,15.644570286479414,9.263582455108292,15.802366003668418,1.0,5,A14
3,6.299501496244315,17.62421839591991,6.339393449810171,1.0,5,A14
4,19.219693687140435,2.4750652069412005,19.067047421361337,0.9590061316099586,5,A14
5,17.34230530464294,12.30474247456746,17.27559622906763,0.9077392915268426,5,A14
6,17.109869182722516,6.480801428896137,17.385752237899503,1.0,2,A14
7,18.625750719675395,5.398851981864223,18.695596358761353,1.0,2,A14
8,0.0,10.635962092203604,0.13849862399065715,1.0,1,A14
9,18.028454669317664,8.958274080216794,18.09096071531132,0.9708014692247839,2,A14
10,13.86074110820049,11.224962308198359,13.767688887827301,1.0,3,A14
11,14.433268817500672,7.429132111693324,14.402440940019588,0.9483695899073048,4,A14
12,10.063645961269646,20.0,10.184659367112296,0.38306992953252517,5,A13
13,12.28782543936868,7.524119508041911,12.42998515279677,0.9416979865571441,5,A13
14,1.8356865830396085,13.858927903967462,1.2597790602353776,1.0,3,A13
15,10.801227472925,18.447004540418355,19.67476952869966,0.36212158572189945,4,A15
16,0.6661562514465801,10.505076873570296,19.401959539485425,0.03022543107190412,4,A15
17,4.739857856359036,9.065926603213503,12.128892956882622,0.913251441809619,2,A15
18,1.0798142205365058,8.034001512028208,11.905830661442366,0.661707539225038,4,A15
19,19.63039230762908,15.522378344012042,0.8775157005690315,0.10672321296182186,1,A15
20,1.5773975900905834,13.31614401155289,8.976242024159372,0.16024928565551133,5,A15
21,6.85354125991042,5.036262953278916,17.38528015517148,0.732906804130448,2,A15
22,9.468090544422896,12.346914819223251,0.5028678343488191,0.7225002255191162,1,A15
23,19.31209172303434,19.438624328359833,10.611114470261498,1.0,1,A8
24,3.2654925095091314,3.4493050727319408,14.097183383750105,1.0,3,A8
25,10.18661540518868,10.152642606060565,13.97704416680385,0.90185163944324,4,A8
26,6.409321448395131,6.4652181575864205,19.172734389437586,1.0,3,A8
27,5.973721845421435,5.982490607463089,0.791813205559037,0.9265071739537922,5,A8
28,1.9752379620876694,1.9011353186032864,10.61243239385378,0.8539292101073551,5,A8
29,6.907898546662317,6.851777012784554,18.219235832927648,0.8964914934676913,2,A8
30,2.8665064453628615,3.151756389800413,13.95046381870093,1.0,4,A8
