time,xin,TL,BL,reset,ic,T,action
0.0,-0.8935137706945948,-2.5401818917297225,8.360787800767742,0,-4.236197962413852,0.1,A19
7.0,0.7704839392038882,-2.5401818917297225,8.360787800767742,0,-4.236197962413852,0.1,A19
14.0,-0.7601485500142477,-2.5401818917297225,8.360787800767742,0,-4.236197962413852,0.1,A19
14.01,-0.012002478833381458,7.192014137453974,-1.9300462122078024,1,1.7286126732470404,0.1,A2
14.5,-0.17982167796622872,7.192014137453974,-1.9300462122078024,1,1.7286126732470404,0.1,A2
15.0,-0.8311211955518631,7.192014137453974,-1.9300462122078024,1,1.7286126732470404,0.1,A2
15.01,0.3601631762891895,-9.137599035186957,7.447121124202616,1,7.0099267340189115,0.1,A14
16.0,-0.3898299043723408,-9.137599035186957,7.447121124202616,1,7.0099267340189115,0.1,A14
17.0,-0.4516073217617047,-9.137599035186957,7.447121124202616,1,7.0099267340189115,0.1,A14
17.01,-0.45805737333449525,4.4060451121101085,9.568420966474587,0,0.5110491131748276,0.1,A19
18.0,0.829963514208784,4.4060451121101085,9.568420966474587,0,0.5110491131748276,0.1,A19
19.0,0.7442879147455066,4.4060451121101085,9.568420966474587,0,0.5110491131748276,0.1,A19
19.01,0.6392260138298853,-5.424495649121397,-8.898727101983502,0,0.4879859328246017,0.1,A20
19.5,-0.6888936383638204,-5.424495649121397,-8.898727101983502,0,0.4879859328246017,0.1,A20
20.0,0.4949601345362975,-5.424495649121397,-8.898727101983502,0,0.4879859328246017,0.1,A20
