time,xin,TL,BL,reset,ic,T,action
0.0,0.11687781514552698,3.9733949550912264,-0.0341576096845273,0,-8.705858508368232,0.1,A20
2.0,-0.7012959054190786,3.9733949550912264,-0.0341576096845273,0,-8.705858508368232,0.1,A20
4.0,-0.4914947026834873,3.9733949550912264,-0.0341576096845273,0,-8.705858508368232,0.1,A20
4.01,0.011984641474091173,9.43203015745961,8.800702729450222,1,-5.864259576161146,0.1,A6
6.0,-0.10475763308634536,9.43203015745961,8.800702729450222,1,-5.864259576161146,0.1,A6
8.0,-0.6857660226135032,9.43203015745961,8.800702729450222,1,-5.864259576161146,0.1,A6
8.01,-0.7415220010413994,1.3612641468234123,9.730580031894366,0,-9.346206967055629,0.1,A17
10.0,-0.3195693167471343,1.3612641468234123,9.730580031894366,0,-9.346206967055629,0.1,A17
12.0,-0.09165728911436331,1.3612641468234123,9.730580031894366,0,-9.346206967055629,0.1,A17
12.01,1.0,-1.4138554907186887,-1.3627336858399008,0,6.022831020558893,0.1,A18
13.5,0.815023361237825,-1.4138554907186887,-1.3627336858399008,0,6.022831020558893,0.1,A18
15.0,-0.961169194433658,-1.4138554907186887,-1.3627336858399008,0,6.022831020558893,0.1,A18
15.01,-0.031159564703213904,7.873379337799843,7.745805826470212,1,-3.680002408297073,0.1,A5
15.5,0.32818351351431363,7.873379337799843,7.745805826470212,1,-3.680002408297073,0.1,A5
16.0,0.7263796311644822,7.873379337799843,7.745805826470212,1,-3.680002408297073,0.1,A5
16.01,-0.8702129938972967,-4.801091462441422,-9.845330860487202,0,-7.941886594512971,0.1,A19
18.0,0.9808687743838473,-4.801091462441422,-9.845330860487202,0,-7.941886594512971,0.1,A19
20.0,-0.0944311936386637,-4.801091462441422,-9.845330860487202,0,-7.941886594512971,0.1,A19
