time,xin,TL,BL,reset,ic,T,action
0.0,0.5284239122521832,-5.921898539953354,-3.8924723898950813,0,-7.111186181896995,0.1,A18
5.0,0.042808236256707044,-5.921898539953354,-3.8924723898950813,0,-7.111186181896995,0.1,A18
10.0,-0.712893277598174,-5.921898539953354,-3.8924723898950813,0,-7.111186181896995,0.1,A18
10.01,-0.92850562637364,0.5723933714311435,-3.0820397434022295,1,-3.363650459767551,0.1,A5
10.5,-0.07948647653529206,0.5723933714311435,-3.0820397434022295,1,-3.363650459767551,0.1,A5
11.0,0.8550818980697594,0.5723933714311435,-3.0820397434022295,1,-3.363650459767551,0.1,A5
11.01,-0.6892950181731705,3.990265300966179,-0.545667371058137,0,-0.10145037899512488,0.1,A19
12.0,0.9260799187456372,3.990265300966179,-0.545667371058137,0,-0.10145037899512488,0.1,A19
13.0,0.3317824727027969,3.990265300966179,-0.545667371058137,0,-0.10145037899512488,0.1,A19
13.01,0.6833082125103158,-7.182363794145408,1.7075043223315856,0,9.385104323510273,0.1,A19
15.5,0.7130624503172456,-7.182363794145408,1.7075043223315856,0,9.385104323510273,0.1,A19
18.0,-0.33985727956022926,-7.182363794145408,1.7075043223315856,0,9.385104323510273,0.1,A19
18.01,-0.7116549678562796,5.4160872778834594,-3.4308676463828984,1,1.1531199134024988,0.1,A1
18.5,-0.35924410350608826,5.4160872778834594,-3.4308676463828984,1,1.1531199134024988,0.1,A1
19.0,0.6451550915463693,5.4160872778834594,-3.4308676463828984,1,1.1531199134024988,0.1,A1
19.01,0.8387516618613111,-9.611531226602628,6.994565937708682,0,-4.964356858913406,0.1,A20
19.5,-0.4676229869267998,-9.611531226602628,6.994565937708682,0,-4.964356858913406,0.1,A20
20.0,0.5283949374117967,-9.611531226602628,6.994565937708682,0,-4.964356858913406,0.1,A20
