time,xin,TL,BL,reset,ic,T,action
0.0,0.1352994041525022,-5.673023911183963,8.983138636178467,1,5.235081383504564,0.1,A13
2.5,0.30574878063326505,-5.673023911183963,8.983138636178467,1,5.235081383504564,0.1,A13
5.0,0.6721883360258785,-5.673023911183963,8.983138636178467,1,5.235081383504564,0.1,A13
5.01,0.8540034682374467,5.307001880442634,-8.102826558631554,0,3.3440903687600305,0.1,A18
8.0,0.48095320601188485,5.307001880442634,-8.102826558631554,0,3.3440903687600305,0.1,A18
11.0,-0.4144021399301516,5.307001880442634,-8.102826558631554,0,3.3440903687600305,0.1,A18
11.01,-0.16954413862316997,1.1012321945595893,-8.011483301356312,1,-1.5852953505416103,0.1,A3
11.5,0.2718335470097877,1.1012321945595893,-8.011483301356312,1,-1.5852953505416103,0.1,A3
12.0,-0.4101488641978013,1.1012321945595893,-8.011483301356312,1,-1.5852953505416103,0.1,A3
12.01,0.20489584412616746,1.301214376739388,8.194658047856613,0,0.6713811860460535,0.1,A18
12.5,-0.3884497483967748,1.301214376739388,8.194658047856613,0,0.6713811860460535,0.1,A18
13.0,-0.5747200571496804,1.301214376739388,8.194658047856613,0,0.6713811860460535,0.1,A18
13.01,-0.7400859480037125,-3.8508159734347958,8.543122255494225,0,-4.878232852205433,0.1,A17
13.5,0.6229987148317879,-3.8508159734347958,8.543122255494225,0,-4.878232852205433,0.1,A17
14.0,0.8822909287278218,-3.8508159734347958,8.543122255494225,0,-4.878232852205433,0.1,A17
14.01,0.24050349930198212,1.230342746323494,0.8945657278872545,0,-6.089280160108748,0.1,A20
14.5,-0.89717896092142,1.230342746323494,0.8945657278872545,0,-6.089280160108748,0.1,A20
15.0,0.07967683265235714,1.230342746323494,0.8945657278872545,0,-6.089280160108748,0.1,A20
15.01,0.872769362861672,1.4786515516291932,-1.1657254209341943,1,-4.346720865271818,0.1,A6
15.5,-0.25830514714576935,1.4786515516291932,-1.1657254209341943,1,-4.346720865271818,0.1,A6
16.0,-0.5981473795416585,1.4786515516291932,-1.1657254209341943,1,-4.346720865271818,0.1,A6
16.01,0.631880697744813,3.9220087273948288,3.5138831336203324,0,4.007124374720529,0.1,A17
16.5,0.6811746144182218,3.9220087273948288,3.5138831336203324,0,4.007124374720529,0.1,A17
17.0,0.9355208332366536,3.9220087273948288,3.5138831336203324,0,4.007124374720529,0.1,A17
17.01,-0.1362150953364749,8.814285983659435,3.3280325744219454,1,-0.877347539353174,0.1,A7
17.5,0.2317408866554327,8.814285983659435,3.3280325744219454,1,-0.877347539353174,0.1,A7
18.0,-0.6327687335368479,8.814285983659435,3.3280325744219454,1,-0.877347539353174,0.1,A7
18.01,-0.28386109466594545,-2.8956559254972074,1.8866546037247272,0,4.32848686152489,0.1,A20
18.5,-1.0,-2.8956559254972074,1.8866546037247272,0,4.32848686152489,0.1,A20
19.0,-0.6254403027302471,-2.8956559254972074,1.8866546037247272,0,4.32848686152489,0.1,A20
19.01,0.15417274983439233,7.150895863449396,3.2877595264706665,1,8.500395960346646,0.1,A11
19.5,0.9381460979771006,7.150895863449396,3.2877595264706665,1,8.500395960346646,0.1,A11
20.0,-0.43683166855886246,7.150895863449396,3.2877595264706665,1,8.500395960346646,0.1,A11
