time,ia,ib,ic,Tlevel,PClimit,action
0,16.008291907344717,10.159021614570204,10.17362755979248,1.0,1,A11
1,4.155785651648713,9.403306774412979,9.675301541366553,1.0,1,A11
2,1.366139217698541,13.096341378524246,13.109092298366356,1.0,3,A11
3,10.243985907859727,15.207730479707903,15.198489763259603,0.883132090047144,4,A11
4,18.768359116718724,14.920101732695743,14.861269810347737,1.0,3,A11
5,0.7480044058372926,6.2673362670818005,6.390313115775148,1.0,5,A11
6,5.191253592354769,13.243805557312468,13.227922969081916,0.8191292037535948,3,A11
7,11.404868131645237,2.7092307732268566,2.5083930823126366,1.0,5,A11
8,14.615096520839701,19.008161336947943,19.177914359624076,0.41362275072880017,4,A11
9,10.331818340717993,18.393707230834394,18.356098835703698,1.0,1,A11
10,12.843585446939176,7.318388691279473,7.231742750813561,0.7485539830407225,1,A11
11,12.920691825657844,1.1892071063961018,1.3257205872394338,0.7661747967361252,1,A11
12,8.51362081177004,3.7747651882798094,3.7138751463914765,0.9441433594303713,5,A11
13,2.6862210904675687,5.116708912879742,4.9031869957369345,1.0,5,A11
14,15.639557598925638,8.790218932436966,8.619856110147683,1.0,5,A11
15,4.775461555532847,15.163148466374986,15.006720379116638,1.0,5,A11
16,14.042050608182029,5.0987682914209405,5.107911367816317,1.0,2,A11
17,4.826340089842627,15.478302257496777,15.469713026400187,1.0,4,A11
18,14.83721173594994,12.756178646105749,12.60919538487814,1.0,1,A11
19,3.1447548387974846,6.073023306498939,5.853823195199053,1.0,1,A11
20,3.1715245266226555,19.672202328951027,19.48753957329338,1.0,4,A11
21,18.79049118300364,2.9416204381410593,3.102395205522286,0.9324682626719647,4,A12
22,8.463564794726654,1.7664436396178482,1.8064854679962474,1.0,2,A12
23,5.9740650441216285,9.141318213591354,17.51900176141399,0.49300534628501336,4,A15
24,1.0276298035012021,11.970879366072163,5.120371979016682,0.23292314424479899,5,A16
25,3.6305082404809186,11.073394998628888,3.624999419912305,1.0,1,A13
26,15.218581531255257,18.95029539747075,15.366855749564294,0.5110568567010494,4,A14
27,8.14072626976028,8.081487398780569,13.753286501352287,1.0,2,A7
28,2.107104628213363,1.8419623958789693,19.140875076345335,0.9524595679731633,2,A8
29,18.44473494950684,18.21623431522896,17.267063698300266,0.4786891918241911,3,A8
30,9.880886335075466,6.737016971965422,6.595421362663454,1.0,4,A12
