time,ia,ib,ic,Tlevel,PClimit,action
0,3.824691113688182,3.6182439212908113,4.309847161241837,0.512294944113461,5,A5
1,16.177684136814445,16.495280420309644,15.89781584874837,0.4155813296263807,3,A5
2,17.740153867364725,17.122325178554902,18.162879342640995,0.762382334291562,3,A5
3,8.932639411445933,9.544820046719776,8.210363917307246,0.7307753318993389,5,A5
4,1.838754459440628,1.6422106975680917,2.0357559456452146,0.2631912065782722,5,A5
5,2.56360287074483,2.9759280189861688,2.3631763098795515,0.5160930162260605,2,A5
6,0.2809225474751731,0.0,0.7304669838297051,0.5427185346349851,4,A6
7,11.98958341002612,12.902809636696375,11.825275661103419,1.0,2,A6
8,17.874464102617953,17.53334395809499,18.717954701603915,1.0,1,A6
9,6.040668357533583,5.643675562260254,6.825628960132284,1.0,3,A6
10,9.684705928674449,9.923712606989703,9.114555824575737,0.765249160638881,4,A6
11,0.5975468407883628,0.9652344526340495,0.3827311956834786,0.550200373767026,3,A6
12,17.782022859407352,17.841208250418045,17.681028608229585,0.12337121159738351,2,A6
13,8.852309006254515,8.022229099783939,9.160869147452239,0.8875834457095793,2,A6
14,4.20550019065266,3.671813015873131,4.840096324663041,0.6654475120172711,2,A6
15,10.365150620983307,9.882032164253346,10.862257739417442,0.7025874129799972,4,A6
16,8.069218824492065,7.747974586156435,9.022535609061933,0.9974608822190021,4,A6
17,13.176117863266807,13.607022632230805,12.877717735704799,0.5457141521504733,1,A6
18,14.759631178358735,15.343152865325017,14.105630704363868,0.7563526140566367,2,A6
19,8.045470403580348,7.464145785520124,8.47113338087838,0.9049379703797148,4,A6
20,7.347076688508208,8.1734377687329,6.349761663513247,1.0,5,A6
21,1.6226421836136762,2.4873976286251502,0.9323716889772848,1.0,3,A6
22,14.861559456800018,14.897239672953486,10.518481143352803,1.0,2,A8
23,17.225453612782545,17.13061262764033,4.680745691794172,1.0,5,A8
24,9.274228278109154,9.113682690665765,13.581820239777816,1.0,3,A8
25,15.65780289804502,15.600145273611156,12.525114173092643,0.7344912174169839,5,A8
26,15.740931581869777,10.362556752140682,10.438259387979423,1.0,1,A12
27,1.340691900988611,0.21798990778927507,0.7739315672064295,0.8767926850464506,2,A9
28,6.111207265856173,7.227888602717075,6.7671630512854355,0.8881554645769989,1,A10
29,6.50200617175223,7.210799245382735,7.978881270806088,1.0,3,A3
30,6.641825088477017,6.060137552860966,5.788334416107361,0.7124537604145991,5,A4
