time,xin,TL,BL,reset,ic,T,action
0.0,-0.2202661822144103,-2.264753968453501,3.784861156723905,1,9.283196942831879,0.1,A15
4.0,0.9418982501339737,-2.264753968453501,3.784861156723905,1,9.283196942831879,0.1,A15
8.0,0.4682509293384689,-2.264753968453501,3.784861156723905,1,9.283196942831879,0.1,A15
8.01,0.4292788131086842,-3.190515749072733,6.548567536871335,0,-7.633499581292673,0.1,A20
8.5,0.13684781633116216,-3.190515749072733,6.548567536871335,0,-7.633499581292673,0.1,A20
9.0,0.17607694139954466,-3.190515749072733,6.548567536871335,0,-7.633499581292673,0.1,A20
9.01,0.753203824505696,-0.6583448111770025,-6.56107369242235,1,8.398033641513031,0.1,A11
13.5,1.0,-0.6583448111770025,-6.56107369242235,1,8.398033641513031,0.1,A11
18.0,0.42017088260043023,-0.6583448111770025,-6.56107369242235,1,8.398033641513031,0.1,A11
18.01,-0.47719531883572275,0.681482013676387,2.196388163734863,1,-9.21647160261637,0.1,A13
18.5,0.21734711224787917,0.681482013676387,2.196388163734863,1,-9.21647160261637,0.1,A13
19.0,0.6820220901219594,0.681482013676387,2.196388163734863,1,-9.21647160261637,0.1,A13
19.01,0.5790315139378472,-1.3264894848444015,-3.9452916933387794,0,9.487493341171533,0.1,A20
19.5,-0.8981567876049448,-1.3264894848444015,-3.9452916933387794,0,9.487493341171533,0.1,A20
20.0,-0.44809663636725894,-1.3264894848444015,-3.9452916933387794,0,9.487493341171533,0.1,A20
