time,xin,TL,BL,reset,ic,T,action
0.0,0.47466185985192255,9.904561310850879,3.013690741366876,1,-9.25588035222811,0.1,A8
1.0,0.466912795340914,9.904561310850879,3.013690741366876,1,-9.25588035222811,0.1,A8
2.0,0.629618636086769,9.904561310850879,3.013690741366876,1,-9.25588035222811,0.1,A8
2.01,-0.6676389364243811,6.717867633448923,-7.412967751273722,0,-0.06771435706181528,0.1,A17
4.0,-0.4398013381814305,6.717867633448923,-7.412967751273722,0,-0.06771435706181528,0.1,A17
6.0,0.5876195146748375,6.717867633448923,-7.412967751273722,0,-0.06771435706181528,0.1,A17
6.01,-0.3020115783304833,-8.0296107323846,-8.432574366606598,0,6.92793583394885,0.1,A19
7.5,0.8365910148622706,-8.0296107323846,-8.432574366606598,0,6.92793583394885,0.1,A19
9.0,-0.562034378676874,-8.0296107323846,-8.432574366606598,0,6.92793583394885,0.1,A19
9.01,-0.45054495919086257,4.501431583935975,-8.304296220196283,1,-1.3469891979672752,0.1,A1
12.0,-0.4440025475218621,4.501431583935975,-8.304296220196283,1,-1.3469891979672752,0.1,A1
15.0,0.16701880950107229,4.501431583935975,-8.304296220196283,1,-1.3469891979672752,0.1,A1
15.01,0.7960685125232998,7.093994871381405,3.8520354191427515,0,2.5972023757009683,0.1,A18
15.5,-0.06642200916706642,7.093994871381405,3.8520354191427515,0,2.5972023757009683,0.1,A18
16.0,-0.9764422264255421,7.093994871381405,3.8520354191427515,0,2.5972023757009683,0.1,A18
16.01,-0.5980804880264858,-7.621974949211523,-5.301327990741484,0,1.4256979108902534,0.1,A17
16.5,-0.03920724301744816,-7.621974949211523,-5.301327990741484,0,1.4256979108902534,0.1,A17
17.0,0.715535697189599,-7.621974949211523,-5.301327990741484,0,1.4256979108902534,0.1,A17
17.01,-0.22888955004630884,8.109426580088439,-7.539462899634602,1,3.2516466301270732,0.1,A4
18.0,-0.41968748069449635,8.109426580088439,-7.539462899634602,1,3.2516466301270732,0.1,A4
19.0,-0.010777151559681952,8.109426580088439,-7.539462899634602,1,3.2516466301270732,0.1,A4
19.01,0.6904937030921425,-2.7994544149225646,-8.429723149739248,1,3.681469082674539,0.1,A10
19.5,0.4555820869505791,-2.7994544149225646,-8.429723149739248,1,3.681469082674539,0.1,A10
20.0,0.427349558066517,-2.7994544149225646,-8.429723149739248,1,3.681469082674539,0.1,A10
