time,x,y,action
0.0,-2.0,-2.0,A2
37.0,-1.1040689391812664,-1.3542814782088388,A2
74.0,-1.050525493515929,-1.1180494492461674,A2
74.01,1.805922302942909,1.7073932558962959,A9
76.5,1.2555323559117801,1.2907705713102309,A9
79.0,1.8894568823422686,2.0,A9
79.01,-1.0367457466267058,-1.0086720545072225,A12
82.5,-1.3868599484189252,-1.6459054833224485,A12
86.0,-1.0917618313831152,-2.0,A12
86.01,1.1502607349008165,-1.165723860160509,A15
86.5,1.521114425561608,1.2243881429279013,A15
87.0,1.7442757949808412,-1.1869089648374826,A15
87.01,1.0821163082278233,1.4434550844557954,A7
87.5,1.7071551217424248,1.9432502058370578,A7
88.0,1.1064996610576718,1.0103805843058211,A7
88.01,-1.6140410344231335,-1.192055181646349,A3
88.5,-0.8393290659807997,-0.5757500383147578,A3
89.0,1.9923927557789392,0.928317722669887,A3
89.01,1.1660019647242716,2.0,A4
89.5,1.1528560464707795,1.2662744190258577,A4
90.0,1.048225370719048,1.1306418195413417,A4
90.01,1.2966285231975183,1.576601425952012,A13
90.5,2.0,2.0,A13
91.0,2.0,2.0,A13
91.01,1.374953747599363,1.7265883579706731,A6
91.5,-0.2870660761496716,0.6236778321639513,A6
92.0,-0.7155371088628524,-0.5997282491831202,A6
92.01,1.1350803730869796,1.0192451394344206,A1
92.5,1.1531424640175303,1.0213287877679555,A1
93.0,1.5768729626570235,1.1339550723178344,A1
93.01,2.0,2.0,A11
93.5,1.331532572553054,1.359361231309996,A11
94.0,1.5574304409883553,1.5429495213685382,A11
94.01,2.0,1.9091703101634838,A16
94.5,0.37478950294941216,2.0,A16
95.0,-1.0239608877765956,2.0,A16
95.01,-1.591027608998306,-1.8582769017193574,A8
95.5,-1.0052292162272836,-1.63832841608314,A8
96.0,-2.0,-2.0,A8
96.01,-1.0741398287665722,-1.8693446273315186,A10
96.5,-2.0,-2.0,A10
97.0,-1.3079681605621096,-1.444789414659419,A10
97.01,-1.478613644317687,-1.2455427459086814,A5
97.5,-1.9615836276238312,-1.6547279474184404,A5
98.0,-2.0,-2.0,A5
98.01,1.4444964211385871,1.0833471359329823,A6
98.5,-0.6204152237192808,0.22853872053976487,A6
99.0,-1.3410082297367785,-1.0267404289071038,A6
99.01,-1.6953133682913433,-1.1296432726182073,A10
99.5,-2.0,-1.4834008432405552,A10
100.0,-1.3098114299996755,-1.1524388652064308,A10
