time,x,y,action
0.0,3.7579761519978545,5.996927242676687,A6
1.5,0.12758410644833695,1.0448564679071417,A6
3.0,-2.3688272838122866,-5.091045965407339,A6
3.1,-3.229465515226879,-2.0994925650021754,A4
26.0,-0.5618800304414115,-4.95703342735709,A4
49.0,3.7155098603466277,1.146775020493667,A4
49.1,1.9095778041410085,-2.350540056132697,A5
69.0,-2.6407433695364317,0.8844654296445338,A5
89.0,-5.7436042024546605,3.4505982374691424,A5
89.1,5.782470268766405,-3.612194063983836,A15
91.0,-4.172462860178768,6.0,A15
93.0,4.234815259771656,-2.773080619917552,A15
93.1,3.1282110857541685,4.315145801694488,A16
93.5,-4.613890710574262,-3.482715212366482,A16
94.0,3.1401674997790163,5.146963686866252,A16
94.1,-1.9651813742078783,-4.799890989949487,A9
94.5,5.030196616959838,-1.3160257841912317,A9
95.0,-3.8550153587019627,2.1239963949242178,A9
95.1,-0.512072537138895,6.0,A10
95.5,5.688153920862595,0.17188952989894357,A10
96.0,-3.535573176796572,-5.509145854175569,A10
96.1,-3.608885329500645,-3.181469001234891,A11
96.5,4.906123743939247,4.489168538782369,A11
97.0,-4.234454770719751,-3.3719019016292076,A11
97.1,-1.6467535466682106,-3.5082498154794495,A1
97.5,2.8785383544584224,-2.5847932042366977,A1
98.0,4.153645579558871,2.717613574303204,A1
98.1,2.2147843615075544,3.4165899751295985,A6
98.5,-2.4464586359629927,0.18682586963117664,A6
99.0,-5.822929732841177,-3.4539229610517412,A6
99.1,-0.015203251667656126,1.3528278938272367,A11
99.5,5.843917204809047,5.968660305861077,A11
100.0,-0.3644668602310084,-5.922345242265836,A11
