time,x,y,action
0.0,1.1098569410928545,1.6476918844143467,A6
23.0,-0.33436336648535736,0.49318943353628697,A6
46.0,-1.2487484762211025,-1.204681646420383,A6
46.01,1.550754536854501,1.2939109757616791,A1
57.0,1.7195663459212616,1.4280790986872132,A1
68.0,1.8324234407656346,2.0,A1
68.01,2.0,1.757430782329296,A11
69.0,1.9379156369312591,1.4478926264576406,A11
70.0,1.345078629395223,1.295060773518526,A11
70.01,1.661845391044615,1.1935504934842307,A16
77.0,-0.09517197776177017,1.239412692551852,A16
84.0,-2.0,1.4377962117413703,A16
84.01,1.420773956952417,-0.3269563366539714,A15
85.5,1.5380520963130726,0.10224207981817346,A15
87.0,1.6360318821783868,-1.46790442052402,A15
87.01,1.4678190101230215,1.0341992546512118,A16
88.5,0.49885499499415187,2.0,A16
90.0,-0.5186461161278273,2.0,A16
90.01,1.1015345397482619,2.0,A4
91.0,1.0303756821460601,2.0,A4
92.0,1.0002002684954903,2.0,A4
92.01,-2.0,-2.0,A2
92.5,-1.8741349269035226,-1.468639516484094,A2
93.0,-1.4737415586717377,-1.0668446452803189,A2
93.01,1.8051541546567451,1.9500030581729595,A6
93.5,0.634621588139892,0.40000013581616667,A6
94.0,-2.0,-1.648085535539213,A6
94.01,-2.0,-2.0,A2
94.5,-2.0,-1.5215262976266948,A2
95.0,-2.0,-1.5092802492943829,A2
95.01,1.621910949030434,1.6889358777448638,A9
95.5,1.0241912951871208,1.239653459336946,A9
96.0,1.8782814884352734,2.0,A9
96.01,-1.308826759912131,-1.1315060250259876,A12
96.5,-1.43002993109671,-1.4932118181148382,A12
97.0,-2.0,-2.0,A12
97.01,1.487006024453275,-1.458217212141241,A15
97.5,1.5067968205132067,0.30691569599028057,A15
98.0,1.9523979311826012,-1.8182519920857247,A15
98.01,-2.0,-1.9080695570187571,A8
98.5,-1.032023893952382,-1.0229097063393378,A8
99.0,-1.1607588568537899,-1.6999271224882886,A8
99.01,-1.1765018915649748,-1.3831576534714092,A10
99.5,-2.0,-1.8371798295812845,A10
100.0,-1.692444300845438,-1.2737964326038553,A10
