time,ia,ib,ic,Tlevel,PClimit,action
0,14.588506452965898,11.131859689584353,7.313894724740804,0.9520566248300121,3,A15
1,11.766548305988806,11.75680323380007,12.05317102890749,0.924355564120955,1,A1
2,5.512089936439095,5.051643963739418,4.905430799481411,0.9081567657057462,3,A1
3,9.1997262145808,9.442010898285153,9.314881803946847,1.0,3,A1
4,15.965360143276621,15.671625429146735,15.623126892371866,1.0,5,A1
5,6.7979712429398225,6.661894249717831,6.76311653329686,1.0,2,A1
6,9.615434153538022,9.488955953757346,9.6711518308317,1.0,1,A1
7,13.460394982373987,11.91205857280996,12.650038401327215,0.9697776543121949,3,A10
8,18.41203947308847,18.449034968958898,18.61598527837192,1.0,3,A2
9,5.881105139930513,5.901411872538045,5.8031933603609875,0.6768632030932036,5,A2
10,12.063163501517153,12.40504646525882,12.169099383728367,1.0,1,A2
11,15.098929754239386,15.519864657129489,15.577886834893423,1.0,1,A2
12,18.49069808106973,18.482226736757053,11.786389767764431,0.6871638234207439,2,A8
13,4.233971321886698,4.498943359972065,4.465748555105315,1.0,1,A1
14,5.258344803270826,5.350097681664325,5.675344930416599,1.0,1,A1
15,11.699787906229105,12.217737089540998,11.806705240581364,0.6659226225272298,1,A1
16,19.25891846011363,19.10235598830818,19.34273905355932,1.0,1,A1
17,11.308468416181656,11.156665737652816,10.644303762953028,1.0,5,A1
18,3.105072635293857,2.9376203986291216,2.8620746473432734,0.9250575752869549,3,A1
19,5.91573992072274,12.758973418730971,5.997404963092457,0.9420891099503171,1,A13
20,14.867359226412312,2.147879043270402,14.850727239898529,1.0,5,A13
21,10.963490137302445,11.028249144885221,10.400151494163904,0.8073049935400219,4,A1
22,10.842463440997948,12.183605020292513,11.58727261745961,1.0,5,A9
23,15.389409575787052,14.914136289806057,15.893858357586897,0.7311781854578946,5,A5
24,17.10310034116941,17.069843363061196,3.247117376906108,1.0,2,A7
25,4.42740246978177,5.276452453696383,5.9969653402025624,1.0,1,A3
26,19.20468580668733,19.153268676554912,16.259225769544308,1.0,1,A8
27,12.958227137003469,12.462404442664855,13.084212353488109,1.0,3,A1
28,13.744181985105381,13.747910958726795,7.695071031581584,1.0,1,A8
29,13.75886847711705,13.941795616515492,14.197188913541126,1.0,3,A1
30,10.481629869146802,10.428732569078964,18.292799213709102,1.0,1,A7
