time,xin,TL,BL,reset,ic,T,action
0.0,0.5089171727932547,-10.0,6.222135224310751,0,-2.0796632056732527,0.1,A18
3.0,-0.7223816658386037,-10.0,6.222135224310751,0,-2.0796632056732527,0.1,A18
6.0,-0.8346906879691973,-10.0,6.222135224310751,0,-2.0796632056732527,0.1,A18
6.01,-0.9479380969161586,9.908025881357098,-3.6628827421512495,1,-6.656508168919437,0.1,A5
8.5,-0.1614416310628617,9.908025881357098,-3.6628827421512495,1,-6.656508168919437,0.1,A5
11.0,0.5106214456410363,9.908025881357098,-3.6628827421512495,1,-6.656508168919437,0.1,A5
11.01,-0.1831676480450159,-0.8328322898468095,6.929579009245529,0,-4.847628459574091,0.1,A19
11.5,0.9494773887696468,-0.8328322898468095,6.929579009245529,0,-4.847628459574091,0.1,A19
12.0,-0.9730146808186331,-0.8328322898468095,6.929579009245529,0,-4.847628459574091,0.1,A19
12.01,-1.0,5.926014964832596,-9.164304996144226,1,-5.293722270307654,0.1,A3
12.5,0.377040000785394,5.926014964832596,-9.164304996144226,1,-5.293722270307654,0.1,A3
13.0,-0.6401934182290283,5.926014964832596,-9.164304996144226,1,-5.293722270307654,0.1,A3
13.01,0.9088635893693062,7.236860102080257,-8.578215754610998,0,-2.2846802452016983,0.1,A18
14.5,0.5778392071750662,7.236860102080257,-8.578215754610998,0,-2.2846802452016983,0.1,A18
16.0,-0.6707808595486127,7.236860102080257,-8.578215754610998,0,-2.2846802452016983,0.1,A18
16.01,-0.7054338133522857,1.495939753037295,5.377663422275251,0,0.24464477173275334,0.1,A17
16.5,0.8690959705558012,1.495939753037295,5.377663422275251,0,0.24464477173275334,0.1,A17
17.0,1.0,1.495939753037295,5.377663422275251,0,0.24464477173275334,0.1,A17
17.01,-0.8194709778746987,-4.400594920695551,1.449835649908163,0,7.154241852578316,0.1,A17
17.5,-0.8016947340980125,-4.400594920695551,1.449835649908163,0,7.154241852578316,0.1,A17
18.0,-0.1825293216020767,-4.400594920695551,1.449835649908163,0,7.154241852578316,0.1,A17
18.01,-0.35827574623827574,8.714278328276286,-7.028110967032326,1,0.3486870548248078,0.1,A4
18.5,-0.8848274745473814,8.714278328276286,-7.028110967032326,1,0.3486870548248078,0.1,A4
19.0,0.09529598762313451,8.714278328276286,-7.028110967032326,1,0.3486870548248078,0.1,A4
19.01,0.6006388895836867,-5.028847634878158,-7.107718591985295,1,-1.8805995442270262,0.1,A10
19.5,0.4046278977476192,-5.028847634878158,-7.107718591985295,1,-1.8805995442270262,0.1,A10
20.0,-0.18045261581505145,-5.028847634878158,-7.107718591985295,1,-1.8805995442270262,0.1,A10
