time,xin,TL,BL,reset,ic,T,action
0.0,-0.17953886202798763,8.688446210503692,7.0070963521359815,0,-6.664593905488914,0.1,A20
2.0,-0.3167690921095734,8.688446210503692,7.0070963521359815,0,-6.664593905488914,0.1,A20
4.0,-0.18105648150394615,8.688446210503692,7.0070963521359815,0,-6.664593905488914,0.1,A20
4.01,0.06309999976117942,9.927640589107288,7.261326777895622,1,-6.288999253314634,0.1,A7
6.0,0.7631106761380975,9.927640589107288,7.261326777895622,1,-6.288999253314634,0.1,A7
8.0,-0.24275744524494192,9.927640589107288,7.261326777895622,1,-6.288999253314634,0.1,A7
8.01,0.741403447866952,5.939769425367489,8.79816148739735,0,-6.627487880282352,0.1,A18
11.0,0.10505614504096039,5.939769425367489,8.79816148739735,0,-6.627487880282352,0.1,A18
14.0,-0.10409320326958293,5.939769425367489,8.79816148739735,0,-6.627487880282352,0.1,A18
14.01,-0.5713452324703434,2.864190255848737,1.5544968423752863,1,-0.06090921858435472,0.1,A5
14.5,0.25646944872553057,2.864190255848737,1.5544968423752863,1,-0.06090921858435472,0.1,A5
15.0,0.7725949072683509,2.864190255848737,1.5544968423752863,1,-0.06090921858435472,0.1,A5
15.01,-0.810943531139755,-9.439117299386123,-2.0524842534011967,0,-5.129805954567468,0.1,A19
15.5,0.2998257080811916,-9.439117299386123,-2.0524842534011967,0,-5.129805954567468,0.1,A19
16.0,-0.8784022120473245,-9.439117299386123,-2.0524842534011967,0,-5.129805954567468,0.1,A19
16.01,-0.5689155260612888,3.6239173721611113,-6.87679242290804,1,-7.497194241729607,0.1,A7
16.5,0.6005397010003679,3.6239173721611113,-6.87679242290804,1,-7.497194241729607,0.1,A7
17.0,-0.742583094239009,3.6239173721611113,-6.87679242290804,1,-7.497194241729607,0.1,A7
17.01,0.8760188134539906,5.076617769537924,3.759976825660461,0,6.593695489743276,0.1,A20
17.5,-0.4141621718001207,5.076617769537924,3.759976825660461,0,6.593695489743276,0.1,A20
18.0,0.8540367213525224,5.076617769537924,3.759976825660461,0,6.593695489743276,0.1,A20
18.01,0.6031249847225013,-0.013396007076337368,-3.5880845054431054,1,4.960112755324783,0.1,A12
18.5,0.07947572528800229,-0.013396007076337368,-3.5880845054431054,1,4.960112755324783,0.1,A12
19.0,0.4740883396019284,-0.013396007076337368,-3.5880845054431054,1,4.960112755324783,0.1,A12
19.01,-0.9886692444927392,-4.550895120143867,6.787653933166212,0,8.10382249417042,0.1,A17
19.5,0.638457766709426,-4.550895120143867,6.787653933166212,0,8.10382249417042,0.1,A17
20.0,0.9942962740067671,-4.550895120143867,6.787653933166212,0,8.10382249417042,0.1,A17
