time,ia,ib,ic,Tlevel,PClimit,action
0,6.834871839948486,6.857966491535769,6.9783315092179565,0.8706579438827314,4,A1
1,10.450873005907116,10.788433053239734,10.638213122093802,1.0,5,A1
2,5.920698255164857,5.912387375827244,6.32985466737666,0.9071542726741557,1,A1
3,12.37931922602394,12.45885096143434,12.610801412895826,0.8077100120905102,2,A1
4,14.434529865107617,14.05506945190282,13.910111069888785,0.9189051159565178,4,A1
5,7.218899424502756,7.948569763725166,7.041374869554265,1.0,1,A1
6,2.1675433535120248,1.7296919785829539,1.9460960439127883,1.0,4,A1
7,6.556032109794983,6.08305675353633,6.63548059299538,1.0,4,A1
8,6.049553696804801,6.294535933006968,6.644077809054976,1.0,2,A1
9,9.239228958547459,9.17101698623578,9.280936881777194,1.0,3,A1
10,14.851098660424098,14.635061724690612,14.710717662525822,0.6978892351544518,3,A1
11,3.3750073070983353,3.4427651271812354,2.96188737448798,1.0,3,A1
12,12.19571448854472,11.537816747485625,11.880225350318877,1.0,4,A1
13,13.888334018175271,13.04493585602232,13.3527288408731,1.0,5,A1
14,7.342151185306383,7.558671173229811,7.457215551817937,0.9400860482927696,2,A1
15,15.869706711281847,15.940482640194343,15.91978884410031,0.782407047144867,5,A1
16,10.227300844910301,9.992615092339571,9.694819211550818,1.0,4,A1
17,2.039682732546002,8.480136969850204,1.8061664765424013,1.0,4,A14
18,14.056823750851198,6.104384306776371,14.055560684279202,0.8338982679977355,5,A14
19,3.4797038751868903,3.549654718570525,12.05591343901313,1.0,4,A7
20,14.995292619289584,14.856817121141523,19.69217430483335,1.0,3,A7
21,9.207207980358564,9.516489412354215,9.609835038026379,1.0,4,A1
22,8.845101152271365,8.42043057368467,7.917192249829636,0.7111829397380005,5,A4
23,13.069394422588253,19.514087630495204,12.906411700459046,1.0,3,A13
24,6.3744036721072455,5.8843538292328645,6.110790629830416,0.592289428892279,3,A1
25,11.289113241779695,7.505898437643436,8.047220189612329,0.7243275040025302,1,A11
26,10.211992589761572,3.044126327037704,3.101902380243682,1.0,2,A12
27,11.991917924065193,19.176370463328425,12.016945294706087,0.8549196048926038,4,A13
28,8.443594555051842,8.548847842707188,9.21035708987169,1.0,3,A1
29,17.83476077943923,2.6174919590663315,2.3607636838735213,1.0,2,A12
30,14.057519099021288,18.619651931111076,14.023994520134018,1.0,3,A13
