time,x,y,action
0.0,-2.0,-1.7209826593976087,A8
29.5,-1.09795670539537,-1.3139231993055525,A8
59.0,-1.4488258075218665,-1.3844479514500314,A8
59.01,-1.1136702949239043,-1.002522460169748,A10
70.5,-1.4128625856992616,-2.0,A10
82.0,-1.3717187956037038,-1.0187394110723442,A10
82.01,1.286642977902325,1.4812746582830292,A7
83.0,1.6269076271292056,1.9815985799340599,A7
84.0,1.0719102512182093,1.3720641510201683,A7
84.01,-1.3773809622811746,-0.9038775343226977,A3
87.0,1.1211758409527928,-0.054982378139922794,A3
90.0,1.5800956923674914,1.6991383884108084,A3
90.01,2.0,1.6363761202340736,A4
90.5,1.2608909554216705,1.2055171240530729,A4
91.0,1.0632350258540781,1.1370838946423172,A4
91.01,1.194872718599234,1.0755196396052054,A13
94.5,1.2457816535089592,1.6805151897626973,A13
98.0,2.0,1.5118008817221358,A13
98.01,-1.0869920999684375,-1.1158950371412786,A12
98.5,-1.3368586403081446,-1.3225329958724101,A12
99.0,-2.0,-2.0,A12
99.01,-1.8596614786821215,-1.6950130883735746,A14
99.5,-1.270170658025529,-1.059380542748944,A14
100.0,-1.6215310202423718,-1.097306269865276,A14
