time,x,y,action
0.0,4.205034167840074,-5.342950958344456,A15
24.5,-4.3274687568797745,2.586103313485314,A15
49.0,3.3508960561802184,-5.460722862407823,A15
49.1,2.7975333362544283,4.771495084021717,A16
55.0,-5.511130879290649,-4.618958337919411,A16
61.0,5.9725381032993425,4.288982570670905,A16
61.1,-4.229161209005177,-1.1149820089249207,A4
65.0,-1.2129974560220678,-4.851956996296652,A4
69.0,1.3397437470224545,-0.7928599656354978,A4
69.1,-3.3128892601779545,-5.556450555382439,A5
79.5,-3.747235716129245,-2.7868075930060647,A5
90.0,-4.5750180345544535,-0.4530142718099679,A5
90.1,-3.396096373211598,0.9748303047507925,A12
95.0,4.235061172014197,-5.8980384366609275,A12
100.0,-2.2540164713174367,1.1952647425010046,A12
