time,xin,TL,BL,reset,ic,T,action
0.0,-0.35410470559845697,2.732177721672798,1.1571363055239559,1,-2.4807788278383347,0.1,A5
0.5,-0.29739355071259954,2.732177721672798,1.1571363055239559,1,-2.4807788278383347,0.1,A5
1.0,0.710210049652567,2.732177721672798,1.1571363055239559,1,-2.4807788278383347,0.1,A5
1.01,-0.4420151223266735,-6.466563923992523,-8.390279978656288,0,0.23430377923634005,0.1,A18
7.5,-0.5455783392590858,-6.466563923992523,-8.390279978656288,0,0.23430377923634005,0.1,A18
14.0,-0.8225088413037993,-6.466563923992523,-8.390279978656288,0,0.23430377923634005,0.1,A18
14.01,0.19586517095053724,8.981288865800344,-10.0,1,-8.38290527011214,0.1,A4
15.0,-0.7169708117982225,8.981288865800344,-10.0,1,-8.38290527011214,0.1,A4
16.0,-0.15489235471017793,8.981288865800344,-10.0,1,-8.38290527011214,0.1,A4
16.01,-0.7456933357059932,-0.2704707155631278,4.351485238931469,0,-3.9406058638293606,0.1,A19
16.5,0.18953217105454634,-0.2704707155631278,4.351485238931469,0,-3.9406058638293606,0.1,A19
17.0,-0.11115928112437579,-0.2704707155631278,4.351485238931469,0,-3.9406058638293606,0.1,A19
17.01,-0.23566901498051718,3.8122582263175335,0.677902770821138,1,0.9179995159711947,0.1,A2
18.0,-0.8158060905485376,3.8122582263175335,0.677902770821138,1,0.9179995159711947,0.1,A2
19.0,-0.9306541715582255,3.8122582263175335,0.677902770821138,1,0.9179995159711947,0.1,A2
19.01,-0.714605222971693,8.732275799230138,-3.846605868186666,0,8.914335885134442,0.1,A17
19.5,0.6814147480479333,8.732275799230138,-3.846605868186666,0,8.914335885134442,0.1,A17
20.0,0.9803280545722102,8.732275799230138,-3.846605868186666,0,8.914335885134442,0.1,A17
