time,xin,TL,BL,reset,ic,T,action
0.0,0.8181780985522686,8.91285402582189,5.406351037619064,0,-2.9978826011071398,0.1,A20
7.0,-0.8606873820499119,8.91285402582189,5.406351037619064,0,-2.9978826011071398,0.1,A20
14.0,0.8166266376473028,8.91285402582189,5.406351037619064,0,-2.9978826011071398,0.1,A20
14.01,-0.331246100083296,-3.073292609968312,-6.809083046732619,1,4.225609900384432,0.1,A9
14.5,0.25362947881199993,-3.073292609968312,-6.809083046732619,1,4.225609900384432,0.1,A9
15.0,0.8886581360876586,-3.073292609968312,-6.809083046732619,1,4.225609900384432,0.1,A9
15.01,0.6047966502748707,-9.541793467430274,-3.4448487768467846,0,-8.765986919157012,0.1,A20
17.0,-0.5589948512065455,-9.541793467430274,-3.4448487768467846,0,-8.765986919157012,0.1,A20
19.0,0.4018299759170272,-9.541793467430274,-3.4448487768467846,0,-8.765986919157012,0.1,A20
19.01,0.9063906754147941,-0.10518178357764008,-9.642637671896708,0,-7.259294579765081,0.1,A18
19.5,-0.7089227611363522,-0.10518178357764008,-9.642637671896708,0,-7.259294579765081,0.1,A18
20.0,-0.9504405620387093,-0.10518178357764008,-9.642637671896708,0,-7.259294579765081,0.1,A18
