time,x,y,action
0.0,1.0083923560036965,-1.563664148710906,A15
21.0,1.6237042144587954,0.12395851200662023,A15
42.0,1.8793951768794404,-0.6974857448448759,A15
42.01,0.3477605117533653,1.1618156394259398,A16
42.5,-0.6696762315583795,1.3982085126274169,A16
43.0,-2.0,1.8277164322116168,A16
43.01,1.5028850064467165,2.0,A11
44.5,1.486661873477643,1.4866017576350492,A11
46.0,1.4887919923501955,1.5723815945687885,A11
46.01,1.5293878712238258,1.2412087229642528,A13
68.0,1.9810211407528078,1.5482226289159198,A13
90.0,2.0,1.9837550687697467,A13
90.01,1.2244060375520682,1.9325208727247243,A6
93.0,0.22382579624010068,0.6528626830168522,A6
96.0,-1.1976423127938483,-1.1163965361022892,A6
96.01,1.9901862920555442,1.0392150810045113,A1
96.5,2.0,1.538550806299206,A1
97.0,2.0,1.5981861912599324,A1
97.01,1.5372767746229505,1.9667474600843011,A11
97.5,1.306929923047218,1.5447442619956915,A11
98.0,1.3217126241827528,1.6742423977525538,A11
98.01,0.5794578910860786,1.4702360160020183,A16
99.0,-1.1672705395192944,1.6251761129636675,A16
100.0,-1.738635575721546,1.7843656695549188,A16
