time,x,y,action
0.0,-1.0219121882791713,-1.8874139791999789,A12
43.0,-1.6329872879667735,-2.0,A12
86.0,-1.0599436818289214,-2.0,A12
86.01,-2.0,-2.0,A14
87.0,-1.386697756791592,-1.7579668762403537,A14
88.0,-1.3387639260763622,-1.4604737773220333,A14
88.01,0.8949264191257233,1.3097718382139392,A6
89.0,-0.15350343081577744,-0.07815069319804158,A6
90.0,-1.3978768566040407,-1.5914466361828583,A6
90.01,1.0126991196245485,1.2249655039876117,A1
90.5,1.1402311001268406,1.2470940259983403,A1
91.0,1.921397580275745,1.3153574522350673,A1
91.01,1.8772608086896905,1.937724949973415,A11
91.5,1.6126711996466465,1.5823965087062362,A11
92.0,1.1029155095782892,1.8580204551435917,A11
92.01,1.459600004961328,1.1009617991178144,A16
92.5,-0.0253375616014013,1.3978255498702579,A16
93.0,-0.2959748324096482,1.8202154594936393,A16
93.01,1.7252092458426156,1.4080247831904351,A11
93.5,1.5590041473574563,1.2937026014563133,A11
94.0,1.2337982361277269,1.1657668899719122,A11
94.01,1.6309746320501102,1.0487396493872931,A13
94.5,1.9313337177565328,2.0,A13
95.0,1.9316042677314527,1.9939547158108288,A13
95.01,2.0,1.1112966056243643,A4
95.5,1.857743691254599,1.0801951636711882,A4
96.0,1.0368148525755534,1.0582857843101474,A4
96.01,-2.0,-2.0,A2
96.5,-2.0,-1.3330784639688897,A2
97.0,-1.8388676124788441,-1.141223359028927,A2
97.01,1.6902332701209621,1.0686862011434506,A6
97.5,0.18801599756044185,-0.16726901442352426,A6
98.0,-1.4697541707020343,-1.6419871146903384,A6
98.01,1.1345655074214123,-1.6771063842857505,A15
98.5,1.4501816529125513,0.502067310016747,A15
99.0,1.4597177855947097,-1.4783371330871518,A15
99.01,1.1814789162965136,1.0881450518579094,A16
99.5,0.6007601050628993,1.3697065744882688,A16
100.0,-1.9338998294093699,1.677434145900152,A16
