time,xin,TL,BL,reset,ic,T,action
0.0,-0.2655306050032704,-1.33372271284121,-1.9932571195387982,0,-1.8874855003809738,0.1,A17
2.0,-0.14021857065634902,-1.33372271284121,-1.9932571195387982,0,-1.8874855003809738,0.1,A17
4.0,0.4805362690485082,-1.33372271284121,-1.9932571195387982,0,-1.8874855003809738,0.1,A17
4.01,0.319188344542245,9.128589501725042,-9.030430118001004,1,-6.605240212694556,0.1,A4
5.0,-0.11310967944570693,9.128589501725042,-9.030430118001004,1,-6.605240212694556,0.1,A4
6.0,0.595949869465771,9.128589501725042,-9.030430118001004,1,-6.605240212694556,0.1,A4
6.01,0.44478180235454823,0.5515261658378863,-9.976525737477557,1,8.136634555037155,0.1,A10
6.5,0.3938552072305421,0.5515261658378863,-9.976525737477557,1,8.136634555037155,0.1,A10
7.0,-0.7128984722561005,0.5515261658378863,-9.976525737477557,1,8.136634555037155,0.1,A10
7.01,0.3081794954513133,6.912569190300758,-5.775591501809057,1,0.9087821220219734,0.1,A1
11.0,0.5609202002098534,6.912569190300758,-5.775591501809057,1,0.9087821220219734,0.1,A1
15.0,1.0,6.912569190300758,-5.775591501809057,1,0.9087821220219734,0.1,A1
15.01,0.9994303617327396,-0.6413794662110721,-1.828348041892962,0,6.686337518449268,0.1,A18
16.0,0.9576233637017116,-0.6413794662110721,-1.828348041892962,0,6.686337518449268,0.1,A18
17.0,-0.17321769758802996,-0.6413794662110721,-1.828348041892962,0,6.686337518449268,0.1,A18
17.01,0.9361009166778054,-0.18998042531072024,-9.815084492502669,0,8.464623947747345,0.1,A18
17.5,0.5693067815268167,-0.18998042531072024,-9.815084492502669,0,8.464623947747345,0.1,A18
18.0,0.2510852200421906,-0.18998042531072024,-9.815084492502669,0,8.464623947747345,0.1,A18
18.01,0.12126654553236027,-1.4518286500006852,-6.193441316128945,1,9.703566215060363,0.1,A11
18.5,0.1383792311573664,-1.4518286500006852,-6.193441316128945,1,9.703566215060363,0.1,A11
19.0,-0.5609744922306292,-1.4518286500006852,-6.193441316128945,1,9.703566215060363,0.1,A11
19.01,0.8432469837724916,7.571374784029572,8.612130594888761,0,8.771154080117118,0.1,A18
19.5,0.2588444704608375,7.571374784029572,8.612130594888761,0,8.771154080117118,0.1,A18
20.0,-0.5846478196048281,7.571374784029572,8.612130594888761,0,8.771154080117118,0.1,A18
