time,xin,TL,BL,reset,ic,T,action
0.0,0.7826671132078553,-4.929999333729267,5.208118846756825,0,-8.24684964017301,0.1,A19
5.5,0.9251598622914992,-4.929999333729267,5.208118846756825,0,-8.24684964017301,0.1,A19
11.0,0.6980887165488172,-4.929999333729267,5.208118846756825,0,-8.24684964017301,0.1,A19
11.01,0.0023241661093785226,7.780539567566009,-5.33876218639649,1,-3.1396662962510837,0.1,A2
14.5,-0.05035795298202528,7.780539567566009,-5.33876218639649,1,-3.1396662962510837,0.1,A2
18.0,-0.41204104932928165,7.780539567566009,-5.33876218639649,1,-3.1396662962510837,0.1,A2
18.01,-0.35322695011618177,8.756688843749696,2.7150031557547116,1,-0.8043772312063169,0.1,A6
18.5,-0.43539806342364495,8.756688843749696,2.7150031557547116,1,-0.8043772312063169,0.1,A6
19.0,-0.9453525754956544,8.756688843749696,2.7150031557547116,1,-0.8043772312063169,0.1,A6
19.01,0.7603887658722026,8.879141062501073,8.606069675056233,0,9.986076452563786,0.1,A19
19.5,0.8493685024082778,8.879141062501073,8.606069675056233,0,9.986076452563786,0.1,A19
20.0,-0.009548447075766076,8.879141062501073,8.606069675056233,0,9.986076452563786,0.1,A19
