time,x,y,action
0.0,-4.561839692309025,2.554217217515461,A12
2.5,4.9258672285873395,-6.0,A12
5.0,-3.5733333314743687,1.735893247660665,A12
5.1,-2.975183339311891,-3.8634049445891643,A9
29.5,0.5349288478218004,1.4946112619802407,A9
54.0,-3.8756208969909745,5.267503033443893,A9
54.1,-3.553207519737219,4.629592687519697,A10
70.0,5.636198618714838,-0.345501580642947,A10
86.0,-0.9802263058012741,-3.6929181441799575,A10
86.1,-2.5343340318706202,-5.962803643384639,A11
91.0,4.536131333334094,3.3773643399730897,A11
96.0,0.8285834997710193,0.6215918375409561,A11
96.1,-3.860179648502682,-2.4570308390251894,A1
97.0,0.35722380658866393,0.8442621293436829,A1
98.0,4.16644581302685,6.0,A1
98.1,4.467676983767259,4.542571998796873,A6
98.5,0.6844900099513112,-0.4478687715627654,A6
99.0,-5.683691220873392,-5.033365692316606,A6
99.1,-3.7066686838445935,-4.478837130300844,A11
99.5,5.816609195121991,5.073430731217535,A11
100.0,-4.3794945898062885,-4.532166461438318,A11
