time,x,y,action
0.0,-2.5684030149516452,-5.249121613466131,A1
21.0,0.7256147202242023,-2.1637563771656527,A1
42.0,3.6421487984854126,2.6885585993326853,A1
42.1,0.17227929145487764,1.6256567496278649,A6
59.0,-2.5567992287860624,-2.3446263561032947,A6
76.0,-5.842950081563333,-5.800055998519164,A6
76.1,-5.805749977495914,-5.229429883951863,A11
78.0,6.0,4.826368548081941,A11
80.0,-5.021515516219299,-4.505269623112812,A11
80.1,4.707906562748207,-4.781053380756157,A7
81.0,-0.12147549239671018,3.9040877308913036,A7
82.0,-5.088436837082044,-3.111296698311282,A7
82.1,2.688743891917479,-2.795867292224239,A8
87.5,-1.12422262427089,-6.0,A8
93.0,-4.8069983783057495,5.604422828908078,A8
93.1,-0.8814804191905132,0.4408389892881761,A6
94.5,-3.762174953332028,-0.5108537138800138,A6
96.0,-4.899946115782247,-5.775321752273355,A6
96.1,-6.0,-4.333089076667379,A9
96.5,4.35787666335309,0.5048862163045007,A9
97.0,-5.090257775708419,5.464483251055011,A9
97.1,-3.7589736593464473,5.122713052561533,A10
97.5,1.8428110463031266,1.2627612988459378,A10
98.0,-5.022156316760665,-2.8966760674668626,A10
98.1,-5.623078833612894,-4.966209544495904,A11
98.5,4.071996231452851,6.0,A11
99.0,-6.0,-2.433063501747531,A11
99.1,-2.8045616628520813,2.916316122819616,A12
99.5,4.83481211395441,-3.5044065555608217,A12
100.0,-2.21112021579862,4.98820146257092,A12
