time,ia,ib,ic,Tlevel,PClimit,action
0,14.079565688002056,13.709202200511614,13.921567541212738,0.3318642023755304,1,A9
1,12.663727607192559,12.311363379034747,12.532604054227553,0.22788452286686622,1,A9
2,12.892173444503221,13.218750675221512,13.06724544420633,0.22511543092701272,3,A9
3,5.1158105970222945,6.517029316517058,5.585468362397837,1.0,2,A9
4,7.862333873210541,8.051232606398305,7.974898547584762,0.18160672736241634,2,A10
5,7.792004831287744,8.54674457623703,8.257537589936067,0.5309875134721522,3,A10
6,2.9291565766543752,4.227015197535974,3.571020914150438,0.8154782904750746,3,A10
7,12.461952395940619,12.534774784604616,12.474194621141589,0.06572273405773732,1,A10
8,5.96034115626378,5.556040155673372,5.807304966361249,0.3408732633030461,5,A10
9,5.076239381040696,3.8237724408230456,4.734448892146823,0.9674773024552175,4,A10
10,13.65285556481697,12.55370724106148,13.367542183651075,0.9698465035451653,5,A10
11,7.456994902879808,6.53521023787156,6.8916372560620776,0.6941509859617179,4,A10
12,16.425229527387003,17.155703828964867,16.390293347839325,1.0,3,A1
13,13.291108924937612,13.159438318238363,13.367296424087577,1.0,1,A1
14,6.073108098945752,6.077160540821969,17.98490918293897,0.7480981930606311,4,A8
15,10.707039750190525,10.555180963737103,10.700710974830862,1.0,1,A1
16,11.509969755035137,11.391187870600247,11.346347213145037,0.7283407043110335,2,A1
17,4.1461169141587835,4.370152623299903,4.5757437292319665,0.9013958100677575,4,A1
18,6.441504051417965,5.7092916275229895,6.442354510115955,1.0,4,A1
19,12.71943398931738,15.394240345401908,15.445475848566229,1.0,2,A12
20,13.519231469305327,19.321685948333418,19.664300464223405,0.9953123408108329,2,A12
21,5.37280557093561,18.391185969954453,18.454077075242946,0.832036380817825,1,A12
22,13.054492475773722,17.206907552926513,17.240965320831954,1.0,1,A12
23,8.586973622854355,11.330277953454857,11.308098387341442,1.0,5,A12
24,6.304031489149164,1.5934003464058,1.5528656600349433,1.0,5,A12
25,17.400694403530895,11.89175556803249,11.951822019386107,1.0,4,A12
26,9.707510922184836,12.774443948915549,12.567158237394446,1.0,2,A12
27,1.119210701314104,7.254866880138375,6.795021980422258,0.9668475492817242,5,A12
28,2.663470650143902,19.455910035606912,19.48607473241365,0.9054713086804344,5,A12
29,0.8339858832618141,5.5807548709809325,5.533692311209695,0.920405180500116,2,A12
30,16.762736088237975,18.661374591062096,18.48464146476936,0.9548633837463423,3,A12
