time,ia,ib,ic,Tlevel,PClimit,action
0,9.821476649526991,9.972399729706654,9.466142087801494,0.887983033592674,2,A1
1,5.997857749273783,5.798514200728432,6.559695015086622,0.7770659214098897,1,A1
2,17.636679572961405,16.879482347384045,17.687382113891406,1.0,4,A1
3,19.13017937632244,18.899714364532453,18.85348234522639,1.0,3,A1
4,14.510648339698708,14.36805238413257,14.45382227906466,0.6517394493226129,3,A1
5,1.303787036190046,1.2566653830270194,0.8689528761271204,0.5566903278641665,1,A1
6,15.408488579158806,14.88029955696278,15.075884990079125,1.0,2,A1
7,10.04049566202103,9.817405212002095,9.781217963998623,1.0,4,A1
8,8.019118433749306,8.212720661559025,7.954882926455706,0.7591598458898244,5,A1
9,13.69512310395302,13.251318815354427,13.245849570850378,1.0,4,A1
10,13.943742062056304,14.096657033835333,14.52134091250767,1.0,1,A1
11,2.5433297098375696,2.6240687546341057,15.99577519855664,1.0,4,A8
12,8.792545820926179,8.824062280043359,15.819563407279041,0.9546194269081558,3,A8
13,3.726905428409266,3.663414514217578,17.065093626997626,1.0,5,A8
14,17.352926942388372,17.978889749448733,12.745900187844272,0.8998516662440418,2,A8
15,9.113221856756532,9.768901910109733,16.241336894053074,1.0,3,A8
16,10.143053215201665,10.495530636454438,17.50532857552185,1.0,2,A8
17,11.938298897498312,11.869552201801794,8.254134594659547,1.0,5,A8
18,2.8858278828867845,2.7394596498846657,10.059293078773006,1.0,4,A8
19,12.070234278236239,11.968988459469347,14.800887832287874,0.5964899583253478,2,A8
20,12.49198573311945,12.404262517736381,19.126357645074414,0.8268733832958158,1,A8
21,3.086401635720129,2.829160261241927,9.745867249915776,0.6412137884081119,2,A8
22,5.911779398303578,5.965640281741942,10.884729227383902,0.9736341648180218,5,A8
23,5.095892761292112,5.133836034146868,13.474297289979155,0.7825947683509975,2,A8
24,16.90233785589177,14.948292117293265,15.104443885118283,0.7372797196711584,4,A11
25,13.44995068487039,7.87830877455713,13.411084853105077,1.0,4,A14
26,14.078244435944152,12.017418328378323,4.526850336942381,0.0026512080470774135,1,A15
27,0.0,19.2296583518853,8.999473364460979,0.0,1,A16
28,16.482075606326816,15.77565547944397,15.813170965622191,1.0,4,A1
29,8.567940380940012,19.511928934418723,8.580611430409702,1.0,4,A13
30,5.988081965499363,6.259999199651043,5.885490658213099,1.0,2,A1
