time,ia,ib,ic,Tlevel,PClimit,action
0,13.697516207538614,13.275659748824623,13.149849609709324,1.0,2,A1
1,5.357042808106161,5.12034181510437,5.550262936346109,1.0,3,A1
2,16.189953516095603,15.93579776268162,16.552970909319946,1.0,3,A1
3,18.03462112468236,18.883852198334598,18.606206637246963,1.0,5,A1
4,14.414111969856657,13.609054405143517,13.56181844197115,1.0,5,A1
5,9.847089013734113,10.109836000674601,10.427815823299639,0.866328957087487,2,A1
6,0.40814301208038706,1.0019166582702854,0.938261045668337,1.0,4,A1
7,19.048163313863007,19.00479282147999,19.108173496494572,1.0,2,A1
8,12.711912602118485,12.966873605426692,13.188334156394623,1.0,5,A1
9,13.799453188932604,14.140110046524546,14.063146090228022,1.0,3,A1
10,10.457714303354441,11.295363066124631,11.089883950485321,1.0,2,A1
11,8.865755925573344,8.475014544008857,8.589056127575706,0.9634262300338137,4,A1
12,9.248098308109286,9.510873773757218,9.176095459873476,0.7977698014548326,2,A1
13,17.791655367150387,15.012757029946178,17.791848913065024,1.0,3,A13
14,17.594784755161267,5.612895101461508,17.783170015395203,1.0,2,A13
15,10.610615450197677,11.228240276489867,11.077970982599,0.9498503928075547,3,A1
16,7.216567541304311,6.418201954432101,6.227915376080624,1.0,5,A1
17,4.164453606292225,4.72386338798093,4.251086790197968,1.0,2,A1
18,18.249117503688627,18.58732949186966,18.48155957747574,0.8637332387897706,1,A1
19,4.837967162758528,4.917083381845224,4.8098944971004,1.0,3,A1
20,4.242879927270405,4.4387486646997,4.257889672727462,1.0,2,A1
21,11.542020540316534,10.936040513421856,10.964154761948864,1.0,1,A1
22,7.536470373417313,7.486490451648026,7.567845300479952,1.0,3,A1
23,12.769900614047424,13.707308449727442,14.655138983784099,1.0,4,A3
24,17.307146944226155,17.498735571424376,18.200383821757914,0.8677658853077704,1,A4
25,12.39776831169279,12.564038436175085,12.621591898326397,0.7941767024040387,4,A1
26,16.6792610842572,16.566028739262244,17.170110585199588,1.0,4,A2
27,6.080182189970831,6.5036713065340805,6.579031391023222,1.0,5,A1
28,7.858481341373093,7.829959642868993,12.768060938432876,1.0,3,A8
29,5.626067266262558,5.872887243309375,5.748767937525441,0.2427161075841311,3,A9
30,11.308158786868225,12.575040611531334,12.035911832667088,1.0,1,A10
