time,x,y,action
0.0,-5.334105806389772,5.822514722169213,A2
6.0,-1.586907782148474,2.8857830225386483,A2
12.0,4.307982700457737,-3.380855903214561,A2
12.1,4.0660524091031895,-2.0876578093585874,A7
15.5,2.5761414964552376,0.05487310829113223,A7
19.0,-1.2247858437083075,-0.8243333086561844,A7
19.1,-1.6964201957224887,5.070022049538116,A12
52.5,4.8870244495225315,-4.1108746569680275,A12
86.0,-5.592610993075917,5.070339736958767,A12
86.1,-4.460764254311108,-3.9029816432395505,A9
92.0,3.8301581680615975,1.144168136940034,A9
98.0,-4.3888569185322535,6.0,A9
98.1,-5.108081956837067,1.4576739843119986,A10
98.5,4.182017170275941,-2.7116595067434797,A10
99.0,-5.598156848531115,-5.9417126628339085,A10
99.1,-3.0821255797526073,-6.0,A11
99.5,3.6579927414893927,4.3012262397940475,A11
100.0,-5.004758526838293,-1.9362585876373644,A11
