time,x,y,action
0.0,1.5880231511049616,2.0,A11
38.0,1.344855229144569,2.0,A11
76.0,1.312546089123495,1.6794301916625831,A11
76.01,1.29735486599817,1.6168595833619466,A13
76.5,1.433016742570636,1.6930653599807814,A13
77.0,1.6917943544440812,2.0,A13
77.01,-2.0,-2.0,A2
80.0,-2.0,-2.0,A2
83.0,-1.3495515394737148,-1.5379900951905208,A2
83.01,2.0,2.0,A9
84.0,1.42488920395009,1.2780630486317692,A9
85.0,1.8156214568933582,2.0,A9
85.01,-1.5160837008233554,-1.1196252329807777,A12
90.5,-2.0,-1.3342067678504792,A12
96.0,-2.0,-2.0,A12
96.01,1.362479553904179,-0.6451300634130401,A15
96.5,1.3876648755174341,0.26234449515816927,A15
97.0,2.0,-0.82925701833011,A15
97.01,1.5614163622662878,2.0,A4
97.5,1.208028674919539,1.6746000003131671,A4
98.0,1.0587418986769723,1.2983067289638788,A4
98.01,-2.0,-1.6525295420189239,A2
98.5,-1.1039279081765492,-1.5567966634237371,A2
99.0,-1.0315601804192962,-1.2288416690798938,A2
99.01,2.0,1.0025275233090785,A6
99.5,0.7079375655383298,-1.1694739232544555,A6
100.0,-1.1510694341588175,-2.0,A6
