time,xin,TL,BL,reset,ic,T,action
0.0,1.0,6.9478685662008175,-9.954159871841828,1,7.428054425814401,0.1,A10
4.0,0.910981471024221,6.9478685662008175,-9.954159871841828,1,7.428054425814401,0.1,A10
8.0,-1.0,6.9478685662008175,-9.954159871841828,1,7.428054425814401,0.1,A10
8.01,-0.9822277481572488,-1.1139576059356737,8.77818517026667,0,-2.7459548867205896,0.1,A17
12.5,0.28068349429413586,-1.1139576059356737,8.77818517026667,0,-2.7459548867205896,0.1,A17
17.0,0.5257703751641767,-1.1139576059356737,8.77818517026667,0,-2.7459548867205896,0.1,A17
17.01,-1.0,10.0,2.204479940549483,1,3.1857088067230706,0.1,A1
17.5,-0.16534795314106598,10.0,2.204479940549483,1,3.1857088067230706,0.1,A1
18.0,0.014811631333907282,10.0,2.204479940549483,1,3.1857088067230706,0.1,A1
18.01,0.5100735267483651,-3.8275647150663916,-6.704963990093649,0,8.683864525655324,0.1,A18
19.0,-0.08436543510739147,-3.8275647150663916,-6.704963990093649,0,8.683864525655324,0.1,A18
20.0,-0.6034956722602658,-3.8275647150663916,-6.704963990093649,0,8.683864525655324,0.1,A18
