time,ia,ib,ic,Tlevel,PClimit,action
0,15.660840579568156,15.462587041849078,1.6911265538241973,0.2725170732293579,4,A8
1,7.306016467178029,7.405153482362701,4.095393248624155,0.9953852647788676,4,A8
2,1.2502214072970097,1.3759573256889674,17.27113103784592,1.0,3,A8
3,19.336610786501996,19.443123193148843,8.58535573170503,1.0,3,A8
4,15.534840159842515,15.521664727388867,19.437688071924,0.9387369283497571,2,A8
5,18.531466368495902,18.794846094566623,15.08699117049976,0.7209193063767407,5,A8
6,1.249320817794064,0.7724372790593984,2.1916634115549405,0.6114821593076899,1,A8
7,7.233998889150907,7.200318478863128,16.352096050304002,1.0,5,A8
8,1.0000920596949232,0.8759480216296694,4.461569152096221,1.0,3,A8
9,11.726086711463905,11.83363206727265,18.280095520998128,1.0,5,A8
10,0.5724413099786552,0.4657668546829452,17.76039598454062,1.0,2,A8
11,15.654053113471866,15.6549440781646,5.724271489128436,0.9862909006906031,2,A8
12,14.674583280906855,14.674513652050843,9.079274043311242,0.930367234823712,2,A8
13,4.410659389596612,3.849141155641924,18.48479047670255,1.0,1,A8
14,12.240123161487372,12.201009815022406,14.756251174820129,1.0,4,A8
15,10.801122738786153,10.840264523315343,4.443383422103919,0.7353269180275708,5,A8
16,6.188969887096737,5.902102890600678,17.17492937267705,1.0,2,A8
17,6.8411431373512865,7.350777441544438,1.5124870114655493,1.0,3,A8
18,4.375856877483009,3.376734855627639,10.965168536912572,0.7822251378382412,1,A16
19,13.997711115797834,5.761802071846667,17.206556860325076,0.9979606834788829,5,A16
20,10.739334213697493,4.63223827751575,0.8579421809914334,0.20167533362883117,5,A16
21,13.818345050258946,7.688884114182411,8.348369803411792,0.4730616405193927,2,A16
22,2.1713682415656965,10.361254201669862,3.412819599532393,0.37107891770117163,2,A16
23,1.2461836991232222,7.053202651246934,4.395117438152047,0.26668333753017115,1,A16
24,19.687295305603957,8.969673363901538,18.9107749231616,0.51796173649965,3,A16
25,6.195815435399206,14.938103241213527,10.231663843445522,0.05003109717953236,2,A16
26,15.534039523691094,1.1294790846054537,4.743751833274468,0.38078792318178223,1,A16
27,4.316691770493176,6.609072090916583,4.360591414681139,1.0,4,A14
28,1.562499843211444,7.238026853670181,1.061662714718612,0.8553107525495706,5,A14
29,0.7601058617980043,12.509300538206364,0.6760321114763901,0.7131214181644047,5,A14
30,16.149309262810434,16.035210877681347,5.116757874705482,1.0,2,A8
