time,ia,ib,ic,Tlevel,PClimit,action
0,17.513725679704187,2.8023262200768606,17.66921150515606,1.0,2,A14
1,3.3989890002714946,0.8657855274063331,3.4248619171572563,1.0,2,A14
2,1.3657055067032091,6.414322825076198,1.45468764148327,1.0,3,A14
3,7.191813047240972,16.650755953105183,7.171459688990187,0.6964185309423081,3,A14
4,5.168484614311934,14.52160141152602,5.125431078785283,1.0,1,A14
5,17.730091521440933,15.118509533830213,15.265742612418801,0.8152421035338071,4,A12
6,15.078073499573211,6.74262797154827,7.250129511682026,1.0,1,A12
7,13.651606529105873,6.657655491436248,6.603403018600719,1.0,2,A12
8,2.833926231137429,19.700694629970904,19.892729859115153,1.0,3,A12
9,11.032831071308367,16.10793780828814,16.052939799992846,1.0,4,A12
10,5.299185085970786,19.645133662859063,19.570627938211523,1.0,1,A12
11,13.863866726706162,15.876966541753806,15.790392566647531,0.7834007300466439,4,A12
12,18.242182392749196,10.214258775713498,10.230367135247477,1.0,3,A12
13,17.954630001766205,10.944576425766178,11.01897024391215,1.0,4,A12
14,3.732458819702822,12.585113340512983,12.693273712096271,0.9670754264291971,2,A12
15,16.863472770622824,16.90505376236272,14.786305977031995,0.555595892609579,1,A8
16,16.64991028785709,16.593803330994067,8.18661295067609,1.0,4,A8
17,13.655223933874376,13.660572080252875,17.97308782376624,1.0,1,A8
18,17.401199519048358,17.312339563111017,15.235471487695264,1.0,4,A8
19,5.016514945424997,5.252937226540861,12.507512631354798,1.0,5,A8
20,18.153221166429965,18.093322862458106,15.708083305546339,1.0,2,A8
21,18.114168710784305,18.144766457197825,3.5787238016988665,0.7538273503277435,4,A8
22,11.601205569673368,11.730959313638916,19.910124402087764,1.0,5,A8
23,8.960565628494976,8.737297096843733,15.776108613749233,1.0,2,A8
24,14.673555077741815,14.414625165416414,12.471483004724504,1.0,2,A8
25,0.3927375113281295,0.44542641142975015,1.2903835981230771,0.3262965214102559,3,A8
26,1.7412534962860349,1.7282514547369954,4.9455341045382255,0.8809729425471484,5,A8
27,14.571790946170463,4.153527283740993,4.118412104644571,1.0,4,A12
28,18.518546342621356,5.745507036488897,18.581018122884213,0.27308537014331735,1,A14
29,1.7064422797935386,2.9704596778608416,3.782162347856066,0.0705423560225571,3,A16
30,13.385693102296546,12.849879101519214,4.76267670272348,0.46943532149908584,1,A16
