time,x,y,action
0.0,1.114080983488646,0.5678649675905292,A6
15.0,-1.29608076714824,-0.22782642052148327,A6
30.0,-2.0,-0.7807652028751275,A6
30.01,1.4110542970476374,1.3687762299290966,A1
36.5,1.4304960695665336,2.0,A1
43.0,2.0,2.0,A1
43.01,1.9748952130339288,2.0,A11
49.5,1.4220900184711036,1.859421141278988,A11
56.0,1.8185297601776784,1.835402160357936,A11
56.01,1.6256251926943137,1.3393020279309695,A16
65.0,0.4304538230174759,1.5165372788582623,A16
74.0,-0.6082530497686869,1.993889960001996,A16
74.01,1.3710885548975795,-0.33630897994387743,A15
83.5,1.6812629633465654,0.6266869856262933,A15
93.0,2.0,-1.5803349758693344,A15
93.01,1.3321414820057822,1.0238492107540365,A16
95.5,1.1020850169351741,1.6954097744989727,A16
98.0,-1.9672818032344541,2.0,A16
98.01,1.7898671095458694,1.9439276716234886,A11
98.5,1.3041756977441712,1.3688032159485286,A11
99.0,1.66545138736369,1.3893494048879225,A11
99.01,1.0717479837586672,1.3598375845020698,A13
99.5,2.0,1.5276746504179364,A13
100.0,1.1474357556861317,1.545095912855808,A13
