time,x,y,action
0.0,5.706319733159095,-0.44620782757533917,A7
45.0,0.24248292746123568,5.720575759573373,A7
90.0,-5.605590187311913,0.5624910579881703,A7
90.1,6.0,5.245815480872896,A8
92.5,0.345282858617766,-6.0,A8
95.0,-5.5541450026595935,2.6503160257881007,A8
95.1,-0.7845249966390242,1.954762382383306,A2
95.5,2.487015697650877,-1.5184032355872594,A2
96.0,5.234073675847657,-5.293716650833687,A2
96.1,5.6585771614393945,-0.4884566060037745,A7
97.0,-0.09361645043487243,5.6545643931812535,A7
98.0,-5.670888485791073,-4.931917683163509,A7
98.1,-1.6928899692868502,3.4868259706901874,A12
99.0,4.316516367669467,-3.357035732756207,A12
100.0,-5.778492125849451,2.4728105016329884,A12
