time,x,y,action
0.0,1.9330153708108213,2.0,A11
33.0,1.38110939883838,1.6040114335637066,A11
66.0,1.159469078619152,1.2793951505221695,A11
66.01,1.0070455014668187,1.0134877244217275,A13
75.0,1.95053161567186,1.3377149389200431,A13
84.0,1.157981783978486,1.8248417033536883,A13
84.01,1.6762216169883875,0.89418475176425,A6
84.5,0.7028575894256348,-0.6345759659257655,A6
85.0,-1.7363697399069045,-2.0,A6
85.01,1.3747087851676572,1.4702110281684533,A1
85.5,1.3878222759551595,1.5022143352636228,A1
86.0,2.0,1.6457744076192145,A1
86.01,1.7735459667499258,2.0,A11
86.5,1.0660359947645799,1.5856136224987991,A11
87.0,1.0292752264484704,1.6438765637294224,A11
87.01,2.0,1.1782199279349226,A16
88.0,1.6562072703349826,1.6951911458314732,A16
89.0,-1.328030725806796,1.9186605352979738,A16
89.01,-1.5912710473252663,-2.0,A2
89.5,-1.1126622790815053,-1.6828542404485052,A2
90.0,-1.0243751284317677,-1.1010854634456535,A2
90.01,2.0,1.3482201108218417,A9
90.5,1.2792354232560366,1.1072347760110384,A9
91.0,2.0,1.1678733598187636,A9
91.01,-1.696880141015671,-1.2791540060591808,A12
91.5,-2.0,-1.5931119582732787,A12
92.0,-1.9223917433618651,-1.5426856119769943,A12
92.01,1.2714008679509772,-0.19430784754642283,A15
92.5,2.0,0.22163201386899312,A15
93.0,2.0,-0.5904841634318836,A15
93.01,1.2437272157987183,1.1301084607806993,A7
93.5,1.4890063847789232,1.3964473008051126,A7
94.0,1.0926930730669424,1.2586561840022488,A7
94.01,-1.0928308490185938,-1.6238898970319537,A3
94.5,-0.17658199362420657,0.053122468177595916,A3
95.0,1.21139448877899,1.4746965509031216,A3
95.01,2.0,1.7879316160661554,A4
95.5,2.0,1.399882856562139,A4
96.0,1.3590746856552998,1.0452818598820497,A4
96.01,1.0481691912366062,1.7507718469455251,A13
96.5,1.75781394612608,1.932706145154212,A13
97.0,1.4477191436233028,2.0,A13
97.01,1.1243949045588328,1.284827082875276,A1
97.5,1.2031701223748028,1.3741941939604527,A1
98.0,1.351353330644651,2.0,A1
98.01,-1.2219711522563186,-1.8366090570659686,A3
98.5,0.1968777460789819,0.407613412158347,A3
99.0,2.0,1.0996329459756966,A3
99.01,1.1667283163868902,1.3684577064835743,A7
99.5,1.9894547272890595,2.0,A7
100.0,1.0410038130611277,1.5395455655725718,A7
