time,x,y,action
0.0,-3.856604429204977,5.665258134534251,A4
45.0,1.6083222621388797,-5.295451469768742,A4
90.0,5.770800807636357,-0.50997953604631,A4
90.1,2.173404415009202,-4.4954012737863085,A5
91.0,-1.6376781942884868,1.9401495469828625,A5
92.0,-5.842953175668203,5.71135734545898,A5
92.1,5.241493170917015,-3.06720284974072,A13
92.5,-4.165914400752241,0.5183943096557595,A13
93.0,5.64874499626381,4.971053337602293,A13
93.1,1.1916107387730221,4.687244193034051,A14
93.5,-3.4518354454427977,0.12259891198156048,A14
94.0,-0.1725186419372735,-4.938947917537199,A14
94.1,-4.778806965505389,-6.0,A9
94.5,3.3053735785630423,0.21861267934430906,A9
95.0,-4.751605047291012,5.228605009996542,A9
95.1,-1.1650080282692783,2.1002995326109457,A10
95.5,2.0472369095799436,-0.8942595156889146,A10
96.0,-6.0,-5.6192480817416435,A10
96.1,-3.962388108116733,-1.0874506586922177,A11
96.5,5.270023782796557,6.0,A11
97.0,-3.270881953596919,-1.6244972680828944,A11
97.1,-6.0,3.4870759932555337,A12
97.5,0.9370798912694642,-4.36748289913422,A12
98.0,-5.80455083011924,6.0,A12
98.1,5.084011694041337,-0.19333028457852441,A7
98.5,0.33244701422408063,5.570076182586675,A7
99.0,-4.872436018404173,-1.443959284127149,A7
99.1,4.651700548354468,-0.1013925039538428,A8
99.5,2.5782703609044977,-5.487243149652274,A8
100.0,-0.30806256790881836,-4.396526544357141,A8
