time,xin,TL,BL,reset,ic,T,action
0.0,-0.5416749473060678,7.920968300221585,-4.613184730748017,1,-8.784248838423242,0.1,A7
5.0,1.0,7.920968300221585,-4.613184730748017,1,-8.784248838423242,0.1,A7
10.0,-0.8588451651811242,7.920968300221585,-4.613184730748017,1,-8.784248838423242,0.1,A7
10.01,0.244144300421542,5.952035603706891,-0.15057153073077423,0,-7.484761934630417,0.1,A20
11.0,-0.8772561318610725,5.952035603706891,-0.15057153073077423,0,-7.484761934630417,0.1,A20
12.0,0.5931007477148202,5.952035603706891,-0.15057153073077423,0,-7.484761934630417,0.1,A20
12.01,0.18190133850549883,-7.880391120776105,9.977676047817948,1,7.1613512258004945,0.1,A13
13.0,0.24227903806649498,-7.880391120776105,9.977676047817948,1,7.1613512258004945,0.1,A13
14.0,0.9768737846124491,-7.880391120776105,9.977676047817948,1,7.1613512258004945,0.1,A13
14.01,0.19190835526863004,-8.396536256063968,0.20515854087262564,0,-5.796602534339465,0.1,A20
14.5,-0.6983056560461154,-8.396536256063968,0.20515854087262564,0,-5.796602534339465,0.1,A20
15.0,0.7957708551099285,-8.396536256063968,0.20515854087262564,0,-5.796602534339465,0.1,A20
15.01,0.04077545897423729,7.908596067570365,-2.3123271185333554,0,2.1749293284366438,0.1,A20
15.5,-0.5411742640384125,7.908596067570365,-2.3123271185333554,0,2.1749293284366438,0.1,A20
16.0,-0.3983791446195113,7.908596067570365,-2.3123271185333554,0,2.1749293284366438,0.1,A20
16.01,-0.24382913736701184,-6.542526300229219,-6.56045458990433,1,-9.405373987070043,0.1,A6
16.5,-0.3840292777864258,-6.542526300229219,-6.56045458990433,1,-9.405373987070043,0.1,A6
17.0,-0.5765674838638215,-6.542526300229219,-6.56045458990433,1,-9.405373987070043,0.1,A6
17.01,-0.7045278932452086,4.446230066941695,4.690052463164411,0,6.605647067499324,0.1,A17
17.5,-0.32475336234107943,4.446230066941695,4.690052463164411,0,6.605647067499324,0.1,A17
18.0,0.9350025848067305,4.446230066941695,4.690052463164411,0,6.605647067499324,0.1,A17
18.01,0.8820423699000322,1.2714275822590277,-2.571499029388593,0,-1.2609850231023536,0.1,A20
18.5,-0.438815869135472,1.2714275822590277,-2.571499029388593,0,-1.2609850231023536,0.1,A20
19.0,0.7699749855215985,1.2714275822590277,-2.571499029388593,0,-1.2609850231023536,0.1,A20
19.01,0.4518390807617352,5.081548738134671,-7.3710310608635465,1,-9.946962260846579,0.1,A7
19.5,0.6133727023927664,5.081548738134671,-7.3710310608635465,1,-9.946962260846579,0.1,A7
20.0,-0.98732950238082,5.081548738134671,-7.3710310608635465,1,-9.946962260846579,0.1,A7
