time,xin,TL,BL,reset,ic,T,action
0.0,1.0,-9.479730569367177,6.525787376635325,0,7.134036335182644,0.1,A18
4.5,0.026989614871083756,-9.479730569367177,6.525787376635325,0,7.134036335182644,0.1,A18
9.0,-0.3235245737859618,-9.479730569367177,6.525787376635325,0,7.134036335182644,0.1,A18
9.01,0.07701713908507912,-4.540769296047711,-5.319263187578023,1,4.462145518179131,0.1,A11
10.0,0.8631674665661839,-4.540769296047711,-5.319263187578023,1,4.462145518179131,0.1,A11
11.0,-0.06750679362011158,-4.540769296047711,-5.319263187578023,1,4.462145518179131,0.1,A11
11.01,0.18532752050078236,7.592512354428504,-8.737032694224814,0,-0.7840923290925872,0.1,A18
11.5,-0.103267101672611,7.592512354428504,-8.737032694224814,0,-0.7840923290925872,0.1,A18
12.0,-0.9432943851696621,7.592512354428504,-8.737032694224814,0,-0.7840923290925872,0.1,A18
12.01,-0.13424730016499287,-0.8540358442519409,-9.397755449677405,1,5.808600514208283,0.1,A12
12.5,-0.8753319212489858,-0.8540358442519409,-9.397755449677405,1,5.808600514208283,0.1,A12
13.0,0.4765257569615746,-0.8540358442519409,-9.397755449677405,1,5.808600514208283,0.1,A12
13.01,-1.0,-7.0366611745773255,-7.44492408626736,0,-4.3540771292041995,0.1,A17
13.5,-0.45921521495647744,-7.0366611745773255,-7.44492408626736,0,-4.3540771292041995,0.1,A17
14.0,1.0,-7.0366611745773255,-7.44492408626736,0,-4.3540771292041995,0.1,A17
14.01,0.8073805547822095,7.888760649561743,0.6765891653729472,1,1.2801430240863094,0.1,A3
14.5,0.9090241124929836,7.888760649561743,0.6765891653729472,1,1.2801430240863094,0.1,A3
15.0,0.10839074844354601,7.888760649561743,0.6765891653729472,1,1.2801430240863094,0.1,A3
15.01,0.9194432444609439,-7.321641725190955,5.725878487225991,0,-8.582820254066611,0.1,A18
16.0,0.05886517511642442,-7.321641725190955,5.725878487225991,0,-8.582820254066611,0.1,A18
17.0,-0.9485215054330078,-7.321641725190955,5.725878487225991,0,-8.582820254066611,0.1,A18
17.01,-0.4166019253878226,-3.74580659331263,-8.322534212220747,0,9.334615524863704,0.1,A17
17.5,0.6229160911882528,-3.74580659331263,-8.322534212220747,0,9.334615524863704,0.1,A17
18.0,1.0,-3.74580659331263,-8.322534212220747,0,9.334615524863704,0.1,A17
18.01,-0.8018635594346102,6.646342527774586,-8.254278274160328,1,-6.409042654925335,0.1,A1
18.5,-0.7251274599744457,6.646342527774586,-8.254278274160328,1,-6.409042654925335,0.1,A1
19.0,0.35734205198567315,6.646342527774586,-8.254278274160328,1,-6.409042654925335,0.1,A1
19.01,0.7055459748793147,4.179513016553988,1.6692960556398164,0,2.304495992400076,0.1,A18
19.5,0.5587658823184924,4.179513016553988,1.6692960556398164,0,2.304495992400076,0.1,A18
20.0,0.5564128661622414,4.179513016553988,1.6692960556398164,0,2.304495992400076,0.1,A18
