time,xin,TL,BL,reset,ic,T,action
0.0,0.6875254349417947,-0.6190757582614725,-6.385043971636852,1,6.040446907962867,0.1,A12
1.0,-0.6277993752475799,-0.6190757582614725,-6.385043971636852,1,6.040446907962867,0.1,A12
2.0,-0.29046895225516023,-0.6190757582614725,-6.385043971636852,1,6.040446907962867,0.1,A12
2.01,0.21550224822765762,-9.209623697618543,5.59798093261545,0,-2.2444656085504455,0.1,A17
4.5,0.49773871005450787,-9.209623697618543,5.59798093261545,0,-2.2444656085504455,0.1,A17
7.0,0.5546284859806083,-9.209623697618543,5.59798093261545,0,-2.2444656085504455,0.1,A17
7.01,-0.7071714036357901,-8.062396545464548,2.3897815132374784,0,-8.542822570897425,0.1,A17
7.5,0.06992109603870644,-8.062396545464548,2.3897815132374784,0,-8.542822570897425,0.1,A17
8.0,0.24393747470679017,-8.062396545464548,2.3897815132374784,0,-8.542822570897425,0.1,A17
8.01,-0.10325639830402289,8.330509935702782,-6.787987180787172,1,2.2390258874058504,0.1,A4
10.5,-0.918839440572861,8.330509935702782,-6.787987180787172,1,2.2390258874058504,0.1,A4
13.0,0.20675425238843737,8.330509935702782,-6.787987180787172,1,2.2390258874058504,0.1,A4
13.01,0.7872435181701143,-0.7440733210421229,-2.2645180066832893,1,3.412505399594126,0.1,A10
13.5,0.6975123874976639,-0.7440733210421229,-2.2645180066832893,1,3.412505399594126,0.1,A10
14.0,-0.33168309852091515,-0.7440733210421229,-2.2645180066832893,1,3.412505399594126,0.1,A10
14.01,0.013508698592187618,9.683667891270456,-0.21707493525960508,0,-8.904588041037176,0.1,A20
14.5,-0.7851577025271417,9.683667891270456,-0.21707493525960508,0,-8.904588041037176,0.1,A20
15.0,0.9064831871375945,9.683667891270456,-0.21707493525960508,0,-8.904588041037176,0.1,A20
15.01,0.5339140757445531,8.50981725812849,-3.3324339693027305,1,-9.653105072359036,0.1,A6
15.5,-0.6423980195789125,8.50981725812849,-3.3324339693027305,1,-9.653105072359036,0.1,A6
16.0,-0.9244445374188439,8.50981725812849,-3.3324339693027305,1,-9.653105072359036,0.1,A6
16.01,-0.8505041559492903,-7.637137615753547,1.9702970892903178,0,-9.306058807569178,0.1,A17
16.5,-0.25581047662856493,-7.637137615753547,1.9702970892903178,0,-9.306058807569178,0.1,A17
17.0,1.0,-7.637137615753547,1.9702970892903178,0,-9.306058807569178,0.1,A17
17.01,0.8425052695619766,-2.86542462628079,-2.3842716048322066,0,6.3018939776269605,0.1,A18
17.5,-0.29273221125650806,-2.86542462628079,-2.3842716048322066,0,6.3018939776269605,0.1,A18
18.0,-0.5670700370004731,-2.86542462628079,-2.3842716048322066,0,6.3018939776269605,0.1,A18
18.01,-1.0,1.882235778056378,-4.040799695301733,1,8.470433611486154,0.1,A11
18.5,0.4988017744914668,1.882235778056378,-4.040799695301733,1,8.470433611486154,0.1,A11
19.0,-0.6472134735225534,1.882235778056378,-4.040799695301733,1,8.470433611486154,0.1,A11
19.01,0.3875871557830377,-5.409019318583235,5.3896284144682145,0,1.9387648844933238,0.1,A18
19.5,-0.2614124692954751,-5.409019318583235,5.3896284144682145,0,1.9387648844933238,0.1,A18
20.0,-0.7937594083644375,-5.409019318583235,5.3896284144682145,0,1.9387648844933238,0.1,A18
