time,ia,ib,ic,Tlevel,PClimit,action
0,19.352894691265902,3.3089283166927763,3.4277613225722003,1.0,1,A12
1,4.218536002824962,13.91971428057741,13.980766659254682,0.8257152504035568,3,A12
2,4.407187337783373,14.354145405734101,14.318241136394123,1.0,1,A12
3,9.385189055923885,12.958253986731656,12.968112180688973,1.0,5,A12
4,12.635168832694477,6.981649830197266,6.8371128093692075,1.0,3,A12
5,10.87038992949356,4.2562596378220245,4.740624821725534,1.0,2,A12
6,2.5474126503674155,4.281578158334898,4.228192121588985,1.0,2,A12
7,19.880823064125927,17.337700174578664,17.273494539917916,0.8049267643718898,4,A12
8,17.191491197438868,2.1175726780806414,2.0295469111331053,0.7273131075215208,5,A12
9,6.5027357882920285,4.08858842464926,4.105854248643683,0.9690492640189454,4,A12
10,15.022003920031464,17.89871004875473,17.88442993617689,1.0,1,A12
11,14.395242618633652,0.0,0.0,0.9771499139319346,1,A12
12,16.707871278494256,14.644171644479098,14.541299259206486,1.0,1,A12
13,8.804033976210214,2.209963119724143,2.250449661735423,1.0,2,A12
14,4.267051022648227,1.1852111829951495,1.170661394105063,1.0,4,A12
15,7.856006475598897,3.0191558279246538,2.864641351716741,1.0,4,A12
16,9.112074583203096,4.435697720034435,16.978250064995407,0.7355597916687169,1,A16
17,15.814907998716652,19.140019860851066,9.907687592313765,0.6774222242071866,4,A16
18,10.666653823901878,14.75350929283266,9.941801166493995,0.1242453739478715,1,A16
19,17.0059286934986,4.359315947970616,6.877590134615468,0.44728191519686566,2,A16
20,16.65928810074919,2.548578760792537,18.853696721495744,0.554838166765705,5,A16
21,16.789704377542936,17.78225423105329,16.010226711626025,1.0,4,A6
22,15.412034148501077,15.718536220365998,15.784492035214237,1.0,1,A2
23,13.628054181902769,6.081635524314066,13.67741636683366,0.5256876453405182,2,A14
24,7.868480081579801,3.459051903400032,8.157692455977333,0.8893742738652114,3,A14
25,13.074950801600327,14.598317343777344,13.996280348684625,1.0,5,A9
26,5.744801865601509,6.166028031510404,5.515809989843403,0.9996194828744899,1,A2
27,14.743215058327849,19.231375665001295,14.864154492251549,1.0,2,A13
28,9.264342103395677,9.26328903999889,9.184063687501013,0.9989670069776613,5,A1
29,19.961288361529064,19.948946705244783,3.052403737622751,0.9218743101234065,1,A8
30,15.89057562175832,15.352248071488896,15.590551073394975,0.5111780241684925,3,A10
