time,ia,ib,ic,Tlevel,PClimit,action
0,3.5698990565423534,3.8013236156307975,5.327263038362993,0.719898163092852,5,A7
1,0.1132915794012268,0.04388583763314646,7.400315047462831,0.9194158131159851,2,A7
2,3.681891879814976,3.586571183252105,12.743750906977231,0.74235685148531,3,A7
3,2.381723867743706,2.3308672613651438,11.536914930629614,0.9345163528133211,1,A7
4,5.688603781982627,5.694077477638687,15.062438252518493,1.0,3,A7
5,11.434014301401001,11.521823574822818,6.773194069598947,1.0,4,A7
6,14.224397607472472,14.19774127021029,19.6766846444495,1.0,1,A7
7,0.0,0.0,2.484798707851008,1.0,1,A7
8,9.46841917010159,4.710680592351711,1.0122016036034287,0.002829082012918427,5,A15
9,11.066356571912975,6.9856104171640965,11.787646505591148,0.029545179550963363,2,A15
10,6.599050249833174,18.451967611724303,19.329814455193898,0.001486584408885605,1,A15
11,4.68216201421942,11.526164725525499,7.242725889099397,0.18678990455470346,5,A15
12,13.512912796452401,8.494692818799262,14.140555673953639,0.267057485413176,2,A15
13,18.34441783827633,8.648058781870017,12.453525214933425,0.6736141335685296,5,A15
14,1.1167632562180363,7.431802780133849,2.7028935792616116,0.3577937195555134,1,A15
15,3.83827285935767,13.077115733107888,9.795018414402792,0.4607609072003327,2,A15
16,16.29708763167589,8.191891833696497,6.464753690995111,0.6316637472837433,3,A15
17,12.299446490264394,13.054669673525547,1.0424547167721898,0.2072244780349486,5,A15
18,10.155969871835744,15.602306263836866,15.553840801973136,0.8368582413070644,3,A11
19,10.136909595444287,1.5956560209464032,1.5791928893624692,1.0,1,A11
20,12.941096527772828,1.3789220881821573,1.3255733704327488,1.0,3,A11
21,18.498290714244817,6.152762518701994,6.1875626184274415,1.0,1,A11
22,15.525441200895083,3.0214144127979914,3.1002651081411203,1.0,1,A11
23,4.894521471461902,4.287134989127015,10.731061129982653,0.2804270124163265,2,A15
24,19.13840617255009,14.552233369603961,10.3452494018884,0.13346870201836447,2,A15
25,0.6098642158917,5.406472275943375,2.952016178642951,0.5950236669628007,2,A15
26,18.671945483783837,0.75408976579868,15.064998683195785,0.5005259335720905,2,A15
27,15.718678249225606,5.5394533308427345,2.911741045508973,0.7423399082060029,5,A15
28,13.951610202441838,13.320954053711995,14.706169222214882,1.0,5,A6
29,7.800555745559803,7.4348978058880855,7.1812639135291185,0.7186753401851976,1,A1
30,8.44300747022298,9.307284861952054,8.551986745285545,1.0,4,A1
