time,ia,ib,ic,Tlevel,PClimit,action
0,7.389974902714751,11.27067493728255,11.302274865653683,0.8831749089331505,2,A11
1,16.70781687833304,10.703403682784561,10.579561937057044,1.0,1,A11
2,18.1568323775946,2.4796978958050198,2.233119695006658,1.0,5,A11
3,1.5812679312379974,6.626137539163288,6.914076992865594,1.0,4,A11
4,6.949156851104958,17.353708246078597,12.741044731346422,0.6785148503920143,3,A15
5,6.163671618946189,18.67891884747083,4.930365846068627,0.2984803111321066,5,A15
6,10.670785208538787,18.371570134463827,2.5525304523834014,0.0,4,A15
7,9.850874635728006,9.0125423660535,7.8721595077273365,0.7281494920518757,2,A15
8,6.209949350058226,5.825146800341621,6.543476676627879,0.42542829895015666,3,A6
9,12.296499710946494,11.487445060777153,12.717616421427152,1.0,4,A6
10,12.863549524766189,12.633914805401103,12.675884143044268,0.9607951417622468,2,A1
11,1.7218090962463917,0.8974966858172105,1.2115867280391757,0.8729119212654922,5,A1
12,10.313216680402764,10.363811850968354,10.255109710882408,1.0,1,A1
13,10.494815797247073,10.53342394826659,10.15612300107551,1.0,4,A1
14,9.457404239722585,9.33101711117277,9.894482932324541,0.8401021052780159,5,A1
15,8.137447419449444,15.104767993469268,4.224602225820102,0.7376979052641183,4,A15
16,16.270677732135287,2.207094284924296,17.389158121645988,0.848867214989747,5,A15
17,14.561004152283644,19.997026723269894,5.940039373714994,0.881617804199465,4,A15
18,11.326682248251398,6.637593016752048,11.10586383480386,0.04379266006485394,1,A15
19,8.57321594842757,19.891189571511543,17.903208289899887,0.5741641666784271,1,A15
20,14.03158678017844,10.532957467448218,3.967453059025625,0.3098367634331455,2,A15
21,10.870302324757182,18.649826529219894,6.667515728059364,0.3955380471769818,1,A15
22,2.4894483854686245,11.011005069092581,8.908170527080099,0.9956428026599438,2,A15
23,4.449337688429995,4.093882194435072,3.6033551484239785,0.698663506987608,5,A4
24,11.617723756061647,11.472905465067697,10.48524067098963,1.0,4,A4
25,6.888809727138471,13.971204171654387,13.96732414673209,0.6450277596505727,1,A12
26,4.8974444669822415,16.67654411374986,0.1008524612675421,0.45990762530931906,3,A16
27,6.098733499856799,6.477665325219735,6.613724974573224,1.0,5,A2
28,13.68997211643889,14.414004485524941,15.154329765097268,1.0,2,A3
29,10.00321394814581,10.417326143542446,9.488536630344711,0.7506459177234575,5,A5
30,11.076229199486711,4.747266183459242,2.468069291633612,0.8426345929569337,5,A16
