time,x,y,action
0.0,2.0,2.0,A4
20.0,2.0,2.0,A4
40.0,1.3448517380161533,1.0601669516343175,A4
40.01,-2.0,-2.0,A2
66.0,-1.9404901622381443,-1.9836287540064252,A2
92.0,-1.0231168742153145,-1.0480548814923352,A2
92.01,0.8659822049746015,1.8697633736435537,A6
94.5,0.1501295374892191,-0.42003743393268556,A6
97.0,-1.1549295574463123,-1.9300092415207377,A6
97.01,2.0,2.0,A11
97.5,1.5876075109295105,1.647431511688562,A11
98.0,1.0294888280421448,1.1280392802359454,A11
98.01,1.374169618069157,1.0340370365318972,A13
99.0,2.0,1.2246729223278208,A13
100.0,1.8287497795282193,1.1165669994425724,A13
