time,x,y,action
0.0,1.2193674962952583,-2.0,A15
44.0,1.7346785126550563,2.0,A15
88.0,2.0,-1.7602984385152265,A15
88.01,1.5908043965329313,1.4706268559150746,A16
91.0,1.13319595821633,1.7765497998737114,A16
94.0,-1.4681699921337534,1.997349006349324,A16
94.01,-1.3874194210029436,-1.2155591241852062,A5
95.0,-1.7725201618548723,-1.3920650380772241,A5
96.0,-2.0,-1.9859649382181381,A5
96.01,1.4387006284253383,2.0,A6
96.5,0.4332529797961402,0.34773553995401774,A6
97.0,-1.0189830670915558,-1.6165237613942245,A6
97.01,-1.1638081940603566,-1.6647804068105105,A10
97.5,-1.2647072618262016,-2.0,A10
98.0,-1.012715287325328,-1.3771857973183494,A10
98.01,-2.0,-1.25742201019344,A8
98.5,-1.132265872375661,-1.1432970193077183,A8
99.0,-1.7579569546059128,-2.0,A8
99.01,-1.266823600804965,-1.109672707152536,A10
99.5,-1.740560476736468,-2.0,A10
100.0,-1.0820661172103871,-1.6684470756084822,A10
