time,x,y,action
0.0,-1.1288358163277359,-1.0788640006924834,A5
31.0,-1.4597687821925476,-1.131711849778632,A5
62.0,-1.575327122919136,-1.2191046403872274,A5
62.01,1.3000596304563268,1.8198481247893712,A6
74.5,0.2321062565320502,-0.28409137384755834,A6
87.0,-1.7168092473935364,-1.309702817915446,A6
87.01,-1.94854479019814,-1.7970546503162514,A10
87.5,-2.0,-2.0,A10
88.0,-1.5392174971714876,-1.8278814256394489,A10
88.01,2.0,2.0,A4
89.0,1.2719706211390789,1.27158959023804,A4
90.0,1.036533353967417,1.226690970503597,A4
90.01,-2.0,-2.0,A2
93.5,-2.0,-1.9396125943023028,A2
97.0,-1.0387112737772606,-1.4012114783445344,A2
97.01,1.4251561185921386,1.4540707505498718,A6
97.5,-0.3004225398709133,0.4749751599675349,A6
98.0,-2.0,-1.103588398122925,A6
98.01,-1.4783726322168527,-1.5167285401421293,A8
98.5,-1.022444663151644,-1.4292215932411736,A8
99.0,-2.0,-1.625088325766293,A8
99.01,-1.524833309974325,-1.0571008712025365,A10
99.5,-1.765033277204484,-1.3752962387634748,A10
100.0,-1.0427234781013808,-1.3452721448638356,A10
