time,x,y,action
0.0,1.2698509622787773,1.1459460953136409,A1
19.5,1.6099755176877797,1.4348503061541797,A1
39.0,2.0,1.8556915000960892,A1
39.01,-2.0,-1.9012739635306635,A3
53.0,0.05741379257244272,-0.7472575902260588,A3
67.0,1.3768379334636673,1.041318236124538,A3
67.01,1.48197760594491,1.3089525648690459,A7
68.0,2.0,2.0,A7
69.0,2.0,2.0,A7
69.01,1.1885710509128469,1.4720199009235895,A7
76.0,2.0,2.0,A7
83.0,1.774422164942036,1.127403778730307,A7
83.01,-1.0002158812902775,-2.0,A3
86.5,0.2084028711954775,-1.0614964453757856,A3
90.0,1.1341254906093905,1.7824859975644372,A3
90.01,1.9571477558462107,1.9644735327172123,A4
90.5,1.294668758237264,1.7714644512869755,A4
91.0,1.195686121664926,1.4549830393711742,A4
91.01,1.5890604084911257,1.1395899683740054,A13
92.0,1.619221303815407,1.6510316520591504,A13
93.0,1.6738384254329488,2.0,A13
93.01,2.0,1.8438650962992158,A4
93.5,1.2589711388037619,1.6693778583017571,A4
94.0,1.2395943794473228,1.6145900784721352,A4
94.01,-2.0,-1.6584489142329937,A2
94.5,-1.4698481081312877,-1.3471309430371412,A2
95.0,-1.0011661070351696,-1.3454619319812169,A2
95.01,1.6503150594984883,1.540952112335349,A6
95.5,-0.2668570790742453,-0.37104651423535007,A6
96.0,-1.9901638402417956,-2.0,A6
96.01,1.3340987174514338,2.0,A11
96.5,1.3022715653672812,2.0,A11
97.0,1.033723514427857,1.1420619507427292,A11
97.01,1.3671642602464926,1.3296847846780961,A13
97.5,2.0,2.0,A13
98.0,1.8998314321776117,2.0,A13
98.01,-2.0,-1.9749756423772804,A8
98.5,-1.4011407306863792,-1.2601427371843672,A8
99.0,-1.9385451433587666,-1.6639475611296992,A8
99.01,-1.5659045900853954,-1.066990108274088,A10
99.5,-2.0,-2.0,A10
100.0,-1.8237544834524306,-1.4113513222915572,A10
