time,x,y,action
0.0,-1.0213609956266838,-1.1884553626838654,A5
2.5,-1.11896189877403,-1.2281510751562585,A5
5.0,-1.683054246729602,-1.851586978470138,A5
5.01,0.5470127543576497,0.8473717313080106,A6
27.5,-0.1636963286891695,-0.23467673024756186,A6
50.0,-1.8849641835620732,-1.657659949833819,A6
50.01,-1.3781305065878742,-1.3016164549001967,A10
67.5,-2.0,-2.0,A10
85.0,-1.963240755929886,-2.0,A10
85.01,2.0,1.8874990640401552,A11
85.5,1.4233659894310915,1.0836598540506632,A11
86.0,1.8073066790874064,1.2136642048492026,A11
86.01,1.0977700550557055,1.4273559667502853,A13
86.5,2.0,2.0,A13
87.0,1.3598651911368145,1.7484213094675507,A13
87.01,1.022975861970926,1.5745959953509208,A7
87.5,1.7087242378639975,1.6273250234389651,A7
88.0,1.1085301951314297,1.4762613141096044,A7
88.01,-1.3235081335762513,-1.506076926044229,A3
90.5,0.06046930778750692,-0.4376744820103518,A3
93.0,1.1250615444237693,2.0,A3
93.01,2.0,2.0,A4
94.5,1.5384090739025065,1.0899134244886794,A4
96.0,1.3385622773496384,1.0753244165029214,A4
96.01,1.1970497861723586,1.024875854952772,A13
97.0,1.251675231084905,1.7127319246551211,A13
98.0,1.4306837394462582,1.231198815942868,A13
98.01,1.4614995946579143,-1.3620552743799643,A15
98.5,1.7496672422034159,0.5464466796810288,A15
99.0,1.9085505933277762,-0.20227900621280526,A15
99.01,1.4220993897235696,1.890431399166718,A16
99.5,-1.1613210294677532,1.9455829362360548,A16
100.0,-1.633620186580702,2.0,A16
