time,x,y,action
0.0,1.7142264625171748,-5.480917647896137,A13
39.5,-4.238121156156562,-2.1804628879527956,A13
79.0,0.2144217938683184,4.306223440894399,A13
79.1,-2.669122748074003,5.884992120249965,A14
81.5,-5.195459184478923,1.6545899268107043,A14
84.0,2.6556082394331226,-2.327767588595113,A14
84.1,2.9938344576070617,-4.657899328845908,A15
86.5,-5.7979097276469,5.382901444274266,A15
89.0,3.908736811639743,-4.90890094332447,A15
89.1,5.527663071382159,4.542356654453343,A16
92.5,-5.455982981925477,-4.771034928767852,A16
96.0,2.339421454888445,4.1081816567556295,A16
96.1,-5.668408706380189,3.9578920916515354,A4
97.0,0.41400233303400746,-4.477160063008822,A4
98.0,6.0,3.3665215187756665,A4
98.1,0.8400235939983016,-4.569626234762534,A5
99.0,-3.0275474857437215,-1.6230053559151365,A5
100.0,-6.0,2.077456655046646,A5
