time,xin,TL,BL,reset,ic,T,action
0.0,1.0,-3.798548830509871,1.9312716099882525,0,6.613574262770856,0.1,A18
4.5,-0.4836816481788404,-3.798548830509871,1.9312716099882525,0,6.613574262770856,0.1,A18
9.0,-0.5476477280687975,-3.798548830509871,1.9312716099882525,0,6.613574262770856,0.1,A18
9.01,-0.9224931642610843,5.977237763424251,-1.8007602439701014,1,-8.197750626164055,0.1,A5
11.0,0.1721689260663895,5.977237763424251,-1.8007602439701014,1,-8.197750626164055,0.1,A5
13.0,0.9211978277840792,5.977237763424251,-1.8007602439701014,1,-8.197750626164055,0.1,A5
13.01,-0.17133705402290222,-6.529974984430387,3.7819092961336374,0,-4.09945687259309,0.1,A19
13.5,0.9553856051858058,-6.529974984430387,3.7819092961336374,0,-4.09945687259309,0.1,A19
14.0,0.13654399319667387,-6.529974984430387,3.7819092961336374,0,-4.09945687259309,0.1,A19
14.01,-0.6347553354887758,-8.064897820456494,2.5727357003913056,1,-7.573243544707749,0.1,A13
14.5,-0.3496969809520065,-8.064897820456494,2.5727357003913056,1,-7.573243544707749,0.1,A13
15.0,-0.02268811783315683,-8.064897820456494,2.5727357003913056,1,-7.573243544707749,0.1,A13
15.01,0.09432286458721362,5.375430080998822,-6.098271457157775,0,-0.23211295490197514,0.1,A20
15.5,-0.3080961236778901,5.375430080998822,-6.098271457157775,0,-0.23211295490197514,0.1,A20
16.0,0.8675010396725218,5.375430080998822,-6.098271457157775,0,-0.23211295490197514,0.1,A20
16.01,-0.7722344594300459,5.248581195091207,-9.69491242559625,1,-1.2409712314920198,0.1,A1
16.5,-0.4406268439355365,5.248581195091207,-9.69491242559625,1,-1.2409712314920198,0.1,A1
17.0,0.6232823126794982,5.248581195091207,-9.69491242559625,1,-1.2409712314920198,0.1,A1
17.01,0.6728730417827078,-2.7507329148972515,9.697375411253976,0,0.6092484659552788,0.1,A18
17.5,-0.17035798898981502,-2.7507329148972515,9.697375411253976,0,0.6092484659552788,0.1,A18
18.0,-0.6978228524230912,-2.7507329148972515,9.697375411253976,0,0.6092484659552788,0.1,A18
18.01,0.8871589481180309,5.551962868320801,-3.0103667647355623,1,5.889677637114183,0.1,A10
18.5,-0.5732667373881244,5.551962868320801,-3.0103667647355623,1,5.889677637114183,0.1,A10
19.0,-1.0,5.551962868320801,-3.0103667647355623,1,5.889677637114183,0.1,A10
19.01,0.028305396427393603,2.6769919547424994,-1.1708041192974825,0,-8.450918347459107,0.1,A17
19.5,0.5054288575224424,2.6769919547424994,-1.1708041192974825,0,-8.450918347459107,0.1,A17
20.0,0.649871665470134,2.6769919547424994,-1.1708041192974825,0,-8.450918347459107,0.1,A17
