time,xin,TL,BL,reset,ic,T,action
0.0,-0.5650444640322525,-2.1850487555257248,9.97784440914802,0,1.4460986133860327,0.1,A20
0.5,-0.6711660235870633,-2.1850487555257248,9.97784440914802,0,1.4460986133860327,0.1,A20
1.0,-0.07875368790032167,-2.1850487555257248,9.97784440914802,0,1.4460986133860327,0.1,A20
1.01,0.3564491500136997,8.989254615946741,6.850445540650906,1,-3.1458730871999663,0.1,A7
3.0,0.9538757832868361,8.989254615946741,6.850445540650906,1,-3.1458730871999663,0.1,A7
5.0,0.8645257668966202,8.989254615946741,6.850445540650906,1,-3.1458730871999663,0.1,A7
5.01,0.8660575077988502,7.475039594937694,-1.5224973090715304,0,7.838986195372151,0.1,A18
8.5,0.6276091397045696,7.475039594937694,-1.5224973090715304,0,7.838986195372151,0.1,A18
12.0,-1.0,7.475039594937694,-1.5224973090715304,0,7.838986195372151,0.1,A18
12.01,-0.06874161412738711,-4.426369743674177,-7.686436256171836,1,4.02614925458545,0.1,A11
12.5,0.16238194032422149,-4.426369743674177,-7.686436256171836,1,4.02614925458545,0.1,A11
13.0,-0.31334766165942507,-4.426369743674177,-7.686436256171836,1,4.02614925458545,0.1,A11
13.01,0.6020632196185005,5.747632180909939,2.0961293748068694,0,-2.0697259156834003,0.1,A18
14.0,0.3968762108496786,5.747632180909939,2.0961293748068694,0,-2.0697259156834003,0.1,A18
15.0,-0.47267265785728707,5.747632180909939,2.0961293748068694,0,-2.0697259156834003,0.1,A18
15.01,0.3926546485432594,5.698244956997164,-8.075700710742947,1,7.89189145034679,0.1,A10
15.5,-0.051662538097791755,5.698244956997164,-8.075700710742947,1,7.89189145034679,0.1,A10
16.0,-0.6932893908597462,5.698244956997164,-8.075700710742947,1,7.89189145034679,0.1,A10
16.01,-0.8375662544628442,0.40063170735539333,5.900688066346962,0,0.19828134366685113,0.1,A17
16.5,0.3921305155158076,0.40063170735539333,5.900688066346962,0,0.19828134366685113,0.1,A17
17.0,1.0,0.40063170735539333,5.900688066346962,0,0.19828134366685113,0.1,A17
17.01,1.0,-5.781761820079357,8.20282089271554,1,8.396808577632015,0.1,A16
17.5,-0.6675972929159439,-5.781761820079357,8.20282089271554,1,8.396808577632015,0.1,A16
18.0,0.158197194968148,-5.781761820079357,8.20282089271554,1,8.396808577632015,0.1,A16
18.01,-0.9579283382513633,1.4214328871283826,2.720324771169007,0,-6.503927068970859,0.1,A17
19.0,-0.7357824051758783,1.4214328871283826,2.720324771169007,0,-6.503927068970859,0.1,A17
20.0,0.3954600913464885,1.4214328871283826,2.720324771169007,0,-6.503927068970859,0.1,A17
