time,ia,ib,ic,Tlevel,PClimit,action
0,2.782121495299982,7.231880073775596,6.846312283254381,1.0,4,A12
1,11.29393614067807,1.532447798530433,1.6309044075401302,1.0,5,A12
2,7.729256596848357,1.9468330651548271,1.7844328229920836,0.5935480742916538,5,A12
3,8.942956516043118,3.3668303578676295,3.3107103324454723,1.0,1,A12
4,5.003073164504381,12.91915266612943,13.091417587967893,1.0,3,A12
5,14.846107774438726,4.031681497492741,3.8371449685963666,1.0,2,A12
6,17.75921547164733,5.754088936921896,5.648248286699071,1.0,2,A12
7,12.856645737710618,15.173688714323506,15.194584791584955,1.0,4,A12
8,6.580340059841179,9.879787308237889,9.822023649653072,1.0,3,A12
9,6.607857296776379,9.457389182022801,9.388307291914268,1.0,5,A12
10,14.909929104049013,18.856410616046546,18.94024744668773,1.0,5,A12
11,7.517645761710141,12.953535722949878,13.086144062182136,1.0,3,A12
12,15.177040333775997,8.919640838631686,8.934145594029438,1.0,5,A12
13,11.055364735466293,3.4297084153208934,3.403462200020013,1.0,5,A12
14,12.064799196932084,16.575960356758618,11.919878773500512,1.0,1,A13
15,3.6314630190221497,20.0,3.511153771757236,1.0,4,A13
16,16.942021736688286,0.815690752863476,17.002749908434645,0.6022987794233641,5,A13
17,14.673742689393915,6.512687332312966,14.762617692535784,0.8258295724673668,3,A13
18,12.110486665842021,15.059632443893742,12.131467884767632,0.8483443715696493,1,A13
19,0.2445396732274574,0.18981589498705786,0.0,1.0,2,A1
20,2.741157272173245,3.5803417790762193,3.3707167458737097,1.0,5,A1
21,13.066166335871598,13.125310792087781,7.813604381367895,1.0,3,A7
22,12.443524243619775,5.262073981882152,7.632638710940012,0.477197768386299,4,A15
23,9.370726179165754,8.995138859720392,9.288453957176422,0.8689720511715971,1,A2
24,5.670389777381597,19.033201655858484,19.25986222882061,1.0,3,A12
25,1.233754950848241,0.7739266656249466,1.2997519959978665,0.49988020688398005,3,A5
26,15.239537984188834,15.664766786542376,16.126830979967394,0.688610819452618,1,A3
27,0.9853174834167922,0.9549211595770996,11.967364171385277,1.0,1,A8
28,20.0,5.908192090755049,13.100081985125339,0.0,1,A15
29,15.94951350173737,15.696965572256149,11.71118947909948,1.0,2,A8
30,13.461510905723358,12.662622347358397,13.825765026946492,0.9068566910084813,3,A5
