time,ia,ib,ic,Tlevel,PClimit,action
0,4.857037131975305,18.433625514792233,4.787288242184069,1.0,3,A14
1,7.6319303832977905,18.97371656301,7.591233757231397,1.0,3,A14
2,8.783207224996431,0.5173637559303534,9.162925743241717,1.0,3,A14
3,13.863737396658898,17.057914003497658,13.813246274056368,1.0,5,A14
4,14.730392232135442,9.844016516992388,14.640230333230077,1.0,1,A14
5,6.093443637440544,19.27972481453015,6.114063005741391,0.8653216060137164,5,A14
6,16.749919621795463,2.8093993479800394,16.41652315291605,0.9217870189253274,2,A14
7,11.60879193671011,5.6699753806671165,11.591997486466772,1.0,5,A14
8,8.05552758418546,17.160927749587515,8.113638691951703,1.0,3,A14
9,14.632530977926024,0.6510079191114082,14.628559424661372,0.9124282759397606,2,A14
10,2.2285249517062344,4.341084702712054,2.198047290338878,0.9740213939819391,5,A14
11,4.582103951469558,10.002275774830936,4.695075783888648,1.0,4,A14
12,15.213436633899141,13.364073269153549,15.747980894113951,0.9987184294189633,1,A14
13,8.096078046359828,5.071720804431403,8.108126132272005,0.7842798328414943,1,A14
14,7.7561501919627895,12.8579551925318,7.55420920713756,1.0,3,A14
15,1.0045882884120616,11.640383654244989,0.9476394745842964,1.0,5,A14
16,3.4863735352057206,4.941208158568791,3.6383786088858994,0.701978435249044,5,A14
17,14.048325296819817,10.145174936317208,14.263948454002701,0.9744791489688353,5,A14
18,18.631254737304793,15.334725283576658,18.722621969731385,1.0,2,A14
19,14.412706828199571,8.065006713042472,14.287922556390189,1.0,4,A14
20,10.565090708154052,14.664994233885341,11.198838942006049,0.8562784935425247,5,A14
21,3.4959588149619925,0.9774084776529057,3.6123639987800376,1.0,4,A14
22,8.670676777368115,3.7532159779703735,8.259285537701931,1.0,1,A14
23,5.169412714645302,4.59589331608839,4.919450266986757,0.42602316912315663,2,A9
24,16.020603746816192,16.618780189508122,16.39605815252769,0.39133323738815295,4,A9
25,3.3903160654651066,4.4876395860034375,3.9611799269335926,0.9345840202725647,4,A9
26,7.309258751727188,12.79626226615203,12.732124217679628,0.780278293379327,3,A12
27,6.543310677606675,18.618924212381085,18.683324730967506,1.0,1,A12
28,11.5588043468901,11.429355611000044,11.513017879871745,1.0,4,A1
29,1.77657956590217,10.984548744779042,10.305152891687104,1.0,2,A12
30,16.167925253143434,15.753639465690554,16.493425196236668,0.6972553922258281,5,A6
