time,ia,ib,ic,Tlevel,PClimit,action
0,10.83339452071218,10.803038397841009,8.723400422215605,0.7648965674278239,3,A8
1,17.121223240106527,17.11167960213119,3.050622083946364,0.953938492436923,3,A8
2,9.822831111414077,9.700163742042605,7.303828342048209,0.4285446498234149,4,A8
3,6.455975109518626,6.470022018928033,11.93306218085046,1.0,5,A8
4,5.031254740665005,5.045815997597936,1.278468764296723,1.0,1,A8
5,13.200838628902627,13.148812152360358,3.894373314963846,1.0,4,A8
6,17.239333386348466,17.81774502989552,4.662479540560471,0.6468306579967007,5,A8
7,10.878466701460408,10.911691975820233,13.162116498237474,1.0,4,A8
8,19.81891081897524,19.77440907553366,1.9294220450902584,1.0,1,A8
9,0.9614773588421532,1.8082319428183895,17.797964168656023,1.0,2,A8
10,11.891312350056438,11.95270438032145,16.327728532042688,1.0,4,A8
11,17.234169959026982,17.294156712627775,0.48796011928881944,0.9852044895323318,1,A8
12,8.692433396324004,8.669873825920256,17.64143868598132,1.0,1,A8
13,4.640635635907193,13.179096633251056,4.583993437198551,0.9902781044940023,5,A13
14,6.445220632616248,8.586929912700805,6.222168091697091,0.9960406474273725,2,A13
15,20.0,16.08319570983821,19.978931104390874,1.0,5,A13
16,3.5340496706206292,6.95407941774598,3.554272585240894,1.0,3,A13
17,19.50222961005665,6.374967901746611,19.34276852414119,1.0,4,A13
18,0.9636202827651164,5.487155147372269,5.577325790524258,0.9736501264829485,5,A12
19,11.364502199526807,5.249119950096446,5.2988200512404875,1.0,1,A12
20,15.760134433145268,12.622684845012689,12.689802321004727,1.0,5,A12
21,8.426297055358706,7.923778987144815,8.163598387487072,0.41683821863987147,4,A10
22,9.675663163517779,10.92069690328885,9.339554841637106,0.47122301467827254,4,A14
23,10.532372172040265,18.92388617301012,2.554142414661289,0.12260631640837871,3,A16
24,9.371320696677895,10.28136936016944,7.053716739914313,0.2177547085320658,2,A16
25,14.293811956314492,5.886689095708113,10.962444942844627,0.1559093934412893,5,A16
26,1.5655647233902048,10.020162859402205,9.697117430749794,1.0,3,A12
27,1.0848575589305431,18.84183797113933,19.02384706828508,0.22817077908504668,1,A11
28,9.959631874587895,5.621250102983762,5.693802028573547,0.7284011819328137,5,A12
29,8.539991652095502,8.069897694434129,9.209289862393677,0.9553417469792782,3,A6
30,9.38638892558485,10.047177018678918,8.93012373151545,1.0,3,A6
