time,ia,ib,ic,Tlevel,PClimit,action
0,7.587652808105998,7.871903977140418,7.698716983282781,1.0,4,A1
1,3.634502824550665,3.0596573661930626,3.6549701293190107,1.0,5,A1
2,9.393790923956475,9.822971918184496,9.343302499748678,1.0,3,A1
3,16.713160479227245,16.880178094801416,16.361883577491426,1.0,4,A1
4,13.146904319052052,13.359363677476136,13.471832517957647,0.9686670519472469,4,A1
5,4.8674665864022675,5.021841469019067,4.355622381212465,1.0,1,A1
6,11.21093734783962,10.538616731112855,11.377427412323748,1.0,2,A1
7,13.825428006906881,13.658683761733032,13.885442945853539,0.49710187443896947,1,A1
8,0.1852978110103955,0.28158307305498287,0.6364752188382305,0.9473716345796469,4,A1
9,6.19635330467603,5.985214079527859,6.057646727721422,1.0,2,A1
10,3.966446914836197,4.097454305693113,10.80363464966982,1.0,2,A8
11,5.687760426490332,5.746934815489874,12.759546564300827,1.0,4,A8
12,4.231134822431621,4.093489529126309,10.264033494051588,1.0,4,A8
13,5.365620898887913,5.219121626680535,16.6045750356334,1.0,2,A8
14,6.460717769740771,6.563007141990138,4.405402861579228,0.9373458243920065,2,A8
15,11.241927803049798,11.253206600256394,18.720236042011184,1.0,3,A8
16,11.009430460634439,11.1125637435946,4.054837998098587,1.0,1,A8
17,11.544505536999546,11.473385407673362,4.022258385682335,1.0,2,A8
18,9.210013031134654,9.402526566049044,2.545955104578528,1.0,3,A8
19,14.955908701965024,14.796703489375677,10.960566782370265,1.0,5,A8
20,0.9665249450325142,0.9674641876124669,5.943917880564767,1.0,5,A8
21,5.540042918921128,5.515466985563839,5.218404855387986,0.9588860381266717,5,A2
22,6.528801644111455,6.49852651926858,6.722907233309847,1.0,4,A2
23,10.060467531050627,5.290369279703297,11.46212950593231,0.4140075379021233,2,A15
24,19.50548496449128,3.734762718597069,14.669497217780139,0.2453328751471342,5,A15
25,18.146709152837875,4.892777190364113,18.155821616919276,1.0,5,A13
26,18.742720705437165,8.540967074605009,18.782125404410802,1.0,3,A13
27,8.356742283245515,17.588527596519334,8.339267159500794,0.6171787370669025,4,A13
28,13.105043892174358,17.500987334078324,13.372921087074554,1.0,4,A14
29,18.036440857939777,13.856091411755484,13.733694131211717,0.8322035160869251,4,A11
30,7.745610458424785,13.171989710472735,13.086635617034965,1.0,5,A12
