time,x,y,action
0.0,-1.753590797548486,-1.2860677444923563,A8
33.5,-1.0411922635732038,-1.0156325131760515,A8
67.0,-1.40777164110708,-1.022051639722235,A8
67.01,-2.0,-1.741558795484015,A10
73.0,-2.0,-2.0,A10
79.0,-1.248771952926861,-1.9303322676527914,A10
79.01,1.5107369132650357,2.0,A11
81.5,1.3461386755551115,1.884309390071485,A11
84.0,1.15976808515236,1.2174886651887298,A11
84.01,1.1895015998110103,1.5018606934779042,A13
87.5,1.8548076403907716,2.0,A13
91.0,1.726800350620139,1.656847128858069,A13
91.01,-1.5789917633939359,-1.3290489895397797,A5
93.0,-1.9095279129055434,-1.6265539787900738,A5
95.0,-1.997280394708195,-1.8779025578375803,A5
95.01,1.0842110635578397,1.338966223593121,A6
95.5,-0.6123645864876526,0.61162502818831,A6
96.0,-1.2698577473025119,-1.1964823673482292,A6
96.01,-1.6165567658817417,-1.8916948609125783,A10
96.5,-2.0,-2.0,A10
97.0,-1.6039269032313075,-1.2575522749536252,A10
97.01,1.5196016336397906,1.0054779236579685,A1
97.5,1.9736680263086297,1.7820982452010357,A1
98.0,2.0,1.9601230979600348,A1
98.01,-1.3670090289091767,-1.8955757964913666,A3
98.5,0.30938815307268835,-0.45404002685095124,A3
99.0,1.8600375540171843,2.0,A3
99.01,1.7415781948141085,1.1901527777020005,A7
99.5,2.0,1.408003778875765,A7
100.0,2.0,1.0722206772627416,A7
