time,x,y,action
0.0,-1.067514303393917,-1.2101440370028276,A5
30.0,-1.597575073857941,-1.2931898456881392,A5
60.0,-2.0,-2.0,A5
60.01,1.4862318806673014,1.8338205081676535,A6
65.0,-0.33319581491141914,-0.014749413759338026,A6
70.0,-2.0,-1.9230891177726148,A6
70.01,-1.2824751525520655,-1.1488018047598754,A10
71.0,-1.4278662393507862,-1.5621646363371575,A10
72.0,-1.008731674096649,-1.1794633012369087,A10
72.01,1.1688210187488743,-0.44694737991340805,A15
82.5,1.3387561939965358,0.2970814055178961,A15
93.0,1.351652240553314,-1.6053559355443796,A15
93.01,0.9190636094481353,1.402782459170978,A16
94.0,-1.5489034621977393,1.4516457995126189,A16
95.0,-1.863310340362033,1.5777378217341198,A16
95.01,-1.0214591476285555,-1.0042439727126447,A12
95.5,-1.6694163821072783,-1.6004169605824825,A12
96.0,-1.0334840621986192,-1.1783462742035424,A12
96.01,-2.0,-2.0,A14
96.5,-1.6904011055777377,-1.4219464293512525,A14
97.0,-1.7182261052778247,-1.5938565433113996,A14
97.01,1.9725052842767243,1.2012408477866376,A1
97.5,2.0,1.5518153547497848,A1
98.0,2.0,1.9071385367084193,A1
98.01,-0.9399628094350776,-1.7171806867445265,A3
98.5,0.997958752997318,0.02294350142275725,A3
99.0,2.0,1.569836820921176,A3
99.01,1.0650545215795102,1.7696021046201436,A7
99.5,2.0,1.7848184016027364,A7
100.0,1.1421247042887526,1.525963170974654,A7
