time,x,y,action
0.0,-3.104979842317821,-3.386471085546256,A1
29.5,1.0225452948577844,-2.3897373857381905,A1
59.0,2.1766313784349993,-0.6573320048587288,A1
59.1,-5.484265418198401,5.204010109314149,A2
74.5,-2.0714144076180276,2.07501474884386,A2
90.0,0.9028434034014765,-1.7774060599583272,A2
90.1,-5.150842620244125,-5.548786622720282,A3
90.5,-0.6244392536833931,3.4684601825589727,A3
91.0,5.212804965294023,-3.6407033138470912,A3
91.1,-5.762921181465571,2.1156791193596494,A4
91.5,-2.0291234947250905,-4.704041890340715,A4
92.0,-0.03728703413561618,5.453425010619068,A4
92.1,3.6920934483888086,-3.990646072784057,A5
94.0,0.8885052839396366,-1.8143556509061733,A5
96.0,-3.668909051354882,1.4074307342696653,A5
96.1,-4.280774289914878,5.826468939832255,A2
96.5,-0.4751472063465847,2.137589693490699,A2
97.0,3.371839603535073,-3.5159623563164994,A2
97.1,3.4689685649845687,-1.4039538245341436,A7
97.5,-0.5835077418039898,5.103408499674668,A7
98.0,-5.600335178095195,0.2521101726730981,A7
98.1,-6.0,5.3791914772951,A12
99.0,5.881964346182258,-5.470780853896294,A12
100.0,-5.225110992706737,5.8095516161759875,A12
