time,ia,ib,ic,Tlevel,PClimit,action
0,17.40409923687456,17.497752523158514,17.761254639869215,1.0,5,A1
1,4.691914477526591,4.617795207724049,4.725896306434477,0.7580698017615441,2,A1
2,2.0104007844895766,2.3763519704905676,2.3947965518031267,1.0,2,A1
3,2.4202964651816417,1.6080389827904384,2.3530613234291184,1.0,1,A1
4,12.702177747818912,12.706278798224462,12.819724434609682,0.975291138646563,3,A1
5,12.376258524060585,12.735497377895232,12.731222816700583,0.9855689247178573,4,A1
6,10.588621878264044,10.319527455185364,10.526851341037787,0.9385441486051388,5,A1
7,10.22857954452072,10.168997411444451,10.155381425466981,1.0,1,A1
8,2.3297456268473637,2.345522893019682,2.322184903209099,1.0,5,A1
9,15.014428499473045,15.498559317935394,15.51384660802661,0.9958325993429284,4,A1
10,7.538587436062332,8.368682377951071,7.557607525581913,1.0,5,A1
11,15.738788915529206,15.162044940879625,15.302310683147969,0.9619963387578006,4,A1
12,11.323908517640096,11.830997453072257,11.77369150765992,0.9452966961575252,4,A1
13,14.663542093381661,14.777779274389237,14.362376278601989,0.958335216849302,2,A1
14,6.884091802291982,6.916069967272209,6.500194376626577,0.8886799112022898,1,A1
15,4.646883123970533,4.857796280356858,5.0579444870633345,1.0,1,A1
16,13.846378632464882,13.47486840568272,12.88761647630119,0.8031901335850314,5,A4
17,13.06788248601854,13.156371662220865,13.233568204189876,0.5415461038210317,2,A1
18,4.69272853880494,5.684175508978737,5.365874402877521,1.0,5,A1
19,8.931002310528783,8.635061103476204,8.940283400490806,1.0,1,A1
20,4.002293731931063,3.8304529270480128,10.24723057043561,1.0,4,A8
21,1.15844847941311,0.3210425863574858,0.7241307332058877,0.5117937767105732,5,A10
22,12.56346553882712,12.269136034460745,7.991323274011581,1.0,4,A8
23,7.800092838645374,7.2233464253121875,7.325836903643332,0.8867901906940332,3,A1
24,6.323751740032739,6.029944551957445,6.534614857503773,0.5746497415413084,2,A1
25,13.468861653151244,13.752847045515855,13.158907893419803,0.5568369123072959,2,A5
26,9.587262567381016,9.761113660151636,9.427364549472946,0.2609997672745244,2,A6
27,7.0997399447770615,0.4638318047931933,12.8742706030405,0.23044846519190576,1,A16
28,1.047884297011299,1.1813043017244151,1.4512776512029624,1.0,3,A2
29,7.629806934894843,7.534129277206107,12.54955160889118,0.822629504285274,1,A7
30,15.933112449046495,15.949072042832226,18.881569472213183,1.0,1,A8
