time,ia,ib,ic,Tlevel,PClimit,action
0,14.58522232312678,14.588503697952046,13.6819768801902,1.0,1,A1
1,2.5310525965001607,2.4434117666918165,2.509530624958959,1.0,3,A1
2,16.258041126823784,15.865570895613445,15.71037157768599,1.0,2,A1
3,5.652825117880705,5.786523003187656,5.895184715606123,0.8896153929017289,5,A1
4,5.608428234020099,5.616480367043134,5.557618282247262,1.0,5,A1
5,12.950945837998564,13.807102282685744,13.80807147823518,1.0,3,A1
6,19.376566965918702,19.146894440138958,19.265442410089,1.0,1,A1
7,9.81555945026392,9.794976027324402,9.812619541497414,0.5408027378336282,3,A1
8,8.8907280798584,8.579797315730664,8.768318611346423,0.4331333822288779,2,A1
9,10.486152814420072,9.977582477689092,10.49149235853504,0.8792500253469753,2,A1
10,7.5464745681907335,7.355103049207601,7.718284173568226,1.0,2,A1
11,10.128017569201447,10.578145722885736,10.560170595431417,1.0,1,A1
12,11.436686598778376,11.365664748536247,11.451612785854756,0.6012903936236471,2,A1
13,17.416846854813624,17.672591640903804,17.50913175171077,0.966621287067851,4,A1
14,14.256911595004265,14.192422477317406,14.449072786322352,0.7425842820069011,5,A1
15,11.8725087047027,11.504512128347438,11.661884723784786,1.0,4,A1
16,14.639042571928279,15.429122243974646,13.90787280225831,1.0,4,A5
17,7.376977912451233,6.537675547336015,8.34915180607438,1.0,1,A6
18,13.569053011561667,13.910110084578998,13.190996559924844,0.43520067844881305,2,A6
19,0.8691338246038915,17.537933421434186,19.928374130479977,0.7400432013796352,4,A16
20,12.231495620423916,4.018108395106246,3.957798620233275,1.0,5,A11
21,15.84071449238248,3.629496010418485,3.626446180070789,1.0,1,A12
22,6.327328894048954,9.46167530109027,9.36018580542338,1.0,3,A12
23,2.1795450902194347,8.15463612585499,18.149936942580187,0.5329826283125714,2,A15
24,16.691236756367218,3.508646027483988,5.885385559867224,0.8025489663771187,1,A15
25,5.3127041328069975,5.649933310731983,5.9361765137271405,0.4392354410985614,2,A3
26,7.245449879700101,6.917138550490507,7.330773122910602,1.0,4,A2
27,6.11026000424596,6.984785726415774,19.227686386599675,0.7778270986074959,5,A15
28,3.9648240117569844,16.060730298008124,4.743647962362405,0.7201900729304,1,A16
29,17.904730059001224,17.939942117903996,17.67274448006898,1.0,4,A1
30,17.75061939888164,18.5264814509165,18.856926602172486,1.0,5,A4
