time,ia,ib,ic,Tlevel,PClimit,action
0,17.19451650508513,3.8268096192917933,7.689391692338969,0.8836403731505281,5,A15
1,9.103925846229599,0.5478534678329244,18.782578694158254,0.054491659778758694,5,A15
2,16.817553323291076,2.1899261999598596,4.82326894866943,0.7460124146587929,5,A15
3,12.469781890744809,6.6609839101839015,14.319150693424197,0.3700897820170653,5,A15
4,19.99761285102216,16.360786821618913,9.115937655695312,0.4903280857551072,3,A15
5,5.4009841774623535,4.150384818607802,12.01882464432986,0.4338419241318393,4,A15
6,18.385514025105632,2.0715241460849576,8.563886479432533,0.26935615005983704,2,A15
7,10.706339484904777,0.5808853787160007,11.48443527421973,0.005268001240209652,3,A15
8,18.06688311380509,0.6677441832478292,5.449258746218273,0.38654250920319233,1,A15
9,9.71507017451934,11.18637638660815,3.504286975951314,0.2809392286903548,3,A15
10,19.930154236049603,10.326338766545014,0.0,0.0,5,A15
11,5.061910588859919,14.846004929325158,18.094400753598187,0.36622857984265555,2,A15
12,5.317676933783273,8.686554043910204,0.613554122070703,0.9687258362545957,5,A15
13,5.054029289766704,18.167519255148196,14.309773631443946,0.5600187490140907,2,A15
14,10.581707768173745,3.5321454382550566,16.63610172096521,0.19685285044185896,5,A15
15,8.684853217878555,6.781817481882606,11.452845911077363,0.6257767578495617,1,A15
16,5.793464039230611,5.850475927100587,2.1091040262898675,1.0,1,A8
17,3.8973222079696423,3.8196235235692133,1.589283168046137,1.0,3,A8
18,13.380197493658812,13.369967888004945,10.893815658622099,0.9979119670664627,1,A8
19,7.50348712678772,7.306703652908305,0.5400874330726599,1.0,1,A8
20,16.776028985975465,16.723459692813698,6.570177449182079,0.7584834344428508,2,A8
21,15.20017962895345,13.5331163911162,14.356574383795227,1.0,2,A9
22,9.257569262942452,10.596087067862774,9.921296656025643,0.9122830432192466,2,A9
23,9.671115329793793,10.464164203440287,9.827083421428826,0.7313485531901338,3,A9
24,19.00585022710772,19.200420118642977,18.65208551249105,1.0,2,A1
25,12.4774542644872,12.356582486694176,12.44295414366091,1.0,4,A1
26,3.5022573396312096,3.64392124385711,3.829905493474415,1.0,5,A1
27,6.633328142315249,6.681820306316597,6.804689733323464,0.5928427843663346,2,A1
28,15.452350971926977,15.452706410556424,15.687794718757711,1.0,4,A1
29,6.656445738712124,18.467732281046473,18.23971469033793,1.0,2,A12
30,6.862862773130568,6.999723914090026,7.352406157755189,0.38900674129054125,2,A3
