time,ia,ib,ic,Tlevel,PClimit,action
0,16.500975015843647,16.69553472333985,16.08378819808912,1.0,1,A2
1,6.319777879587857,6.561288496423373,6.120974077764123,1.0,4,A2
2,13.408915397097404,13.263809211022714,13.246684957276111,1.0,3,A2
3,6.6209187143069945,6.999423205826108,6.8015131089894805,0.9667138318528692,5,A2
4,11.765475481074503,12.052069430760907,12.123813898380783,0.9278977786522344,4,A2
5,3.5340988150980923,3.2986004994842935,2.6951271876168543,0.9231637633167836,1,A2
6,2.5437419376128223,2.8324348806050903,9.792115117911337,1.0,4,A8
7,3.4590958613129246,3.450096779312455,13.213614052716387,0.48166083540734284,5,A8
8,17.371549416171337,17.37039266351672,13.204550096164837,0.977716037466198,3,A8
9,8.568843877628948,8.531695862658907,1.2571377589483057,0.9642058625444012,1,A8
10,19.720277176858694,20.0,13.859707226172828,1.0,4,A8
11,12.065349077566239,12.027832001439334,8.525635611073666,1.0,5,A8
12,6.697583341175861,6.594552773581171,12.453306643774342,0.8865550263456989,1,A8
13,14.12010376467267,14.181051881012639,11.385034678624496,0.9235367655584367,2,A8
14,12.112154849952166,12.041870475370793,1.8205423685887667,1.0,3,A8
15,3.931458386552449,3.929958939374747,17.292479236946686,1.0,5,A8
16,5.362005154023937,5.721882821354008,4.846398075637854,0.5609976288965283,1,A5
17,10.195629058337163,9.277967657069436,10.60531517391204,1.0,3,A5
18,14.557129405690043,14.926359885808841,14.006296118088624,0.7682965625355985,5,A5
19,8.535420415486588,2.4687562889591375,16.33915054427012,0.5703136686942084,1,A15
20,5.016864637619609,6.739125728732889,12.048003646775369,0.6683588230308513,3,A15
21,11.129901074026638,6.6574615313385355,6.015562025526712,0.4306040824883558,1,A15
22,19.51898103755316,6.612692242866598,17.60582698991305,0.2287658960486224,2,A15
23,6.445876535480721,6.5561378400928545,19.97233765392402,1.0,2,A8
24,17.393865900586572,18.818189221793133,18.265089654523038,0.9335086268860125,4,A9
25,8.724608343153712,15.257085988453532,15.447391677896434,0.8598766954997942,5,A11
26,9.225026403189242,6.681773324533582,6.654351186336744,0.9827361088648068,4,A12
27,14.89309021207699,10.862603558027944,14.820569274392152,1.0,1,A13
28,1.0592198356316684,1.3867171458003735,1.0784473478559546,1.0,2,A1
29,1.2097958519438534,14.543230921299594,14.61612326326719,1.0,3,A12
30,14.403068196342124,14.176773800252773,13.40737757793181,0.773844962055477,4,A3
