time,xin,TL,BL,reset,ic,T,action
0.0,-0.8527730015429593,6.823799950294429,-8.887131707742508,0,1.1747835502046406,0.1,A19
2.5,0.5356294024089001,6.823799950294429,-8.887131707742508,0,1.1747835502046406,0.1,A19
5.0,-0.8295314224967847,6.823799950294429,-8.887131707742508,0,1.1747835502046406,0.1,A19
5.01,0.31297812009332904,9.685737714253207,2.0145371188650323,1,3.7010315215266196,0.1,A1
7.5,0.4169744693897799,9.685737714253207,2.0145371188650323,1,3.7010315215266196,0.1,A1
10.0,0.8775611994733599,9.685737714253207,2.0145371188650323,1,3.7010315215266196,0.1,A1
10.01,0.7979873058364806,-8.56688987313703,3.04548448724489,0,-4.882058962264186,0.1,A20
11.5,-0.8117842094381662,-8.56688987313703,3.04548448724489,0,-4.882058962264186,0.1,A20
13.0,0.3990211855923469,-8.56688987313703,3.04548448724489,0,-4.882058962264186,0.1,A20
13.01,-0.48395143425202325,7.207527123826742,-8.12540291113237,1,-2.775092251149596,0.1,A3
14.5,0.7864241384880011,7.207527123826742,-8.12540291113237,1,-2.775092251149596,0.1,A3
16.0,0.6353868443285894,7.207527123826742,-8.12540291113237,1,-2.775092251149596,0.1,A3
16.01,0.7780339940647005,-7.106803724930472,-10.0,0,-8.285243795259536,0.1,A18
16.5,-0.13408264239887147,-7.106803724930472,-10.0,0,-8.285243795259536,0.1,A18
17.0,-0.5122084954243031,-7.106803724930472,-10.0,0,-8.285243795259536,0.1,A18
17.01,-0.8642864091694527,-2.0893522726254288,-4.881228045203407,0,-5.904548132111282,0.1,A17
17.5,-0.7979231591111189,-2.0893522726254288,-4.881228045203407,0,-5.904548132111282,0.1,A17
18.0,0.47440264302028146,-2.0893522726254288,-4.881228045203407,0,-5.904548132111282,0.1,A17
18.01,-0.28400998362964347,-8.698891568246676,-0.8856236509084159,0,1.6146107697668448,0.1,A20
18.5,-0.690284946227379,-8.698891568246676,-0.8856236509084159,0,1.6146107697668448,0.1,A20
19.0,-0.2988008662889252,-8.698891568246676,-0.8856236509084159,0,1.6146107697668448,0.1,A20
19.01,-0.6602739770150601,5.128966724267176,5.0302950692952635,1,-7.013432844483947,0.1,A7
19.5,0.9853525357706658,5.128966724267176,5.0302950692952635,1,-7.013432844483947,0.1,A7
20.0,0.3728600928415975,5.128966724267176,5.0302950692952635,1,-7.013432844483947,0.1,A7
